Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	1248.35379886069	1248.67772052492	482.052984357678	2184.45125193136	685_1245_1
2	Spectrogram 1	1	3666.51888891453	3666.95736509242	366.356014716747	1969.58545116964	685_3665_1
3	Spectrogram 1	1	3669.22633098359	3669.6971510181	267.18718359595	2052.2261437703	685_3665_2
4	Spectrogram 1	1	6826.26357575709	6826.67266628108	432.468568797279	2366.26077565283	685_6825_1
5	Spectrogram 1	1	6827.27221640185	6827.59808908064	415.940430277146	2366.26077565283	685_6825_2
6	Spectrogram 1	1	6828.24021824378	6828.49643257458	515.109261397944	2333.20449861256	685_6825_3
7	Spectrogram 1	1	6829.45379756574	6829.59965154237	564.693676958342	2564.59843789442	685_6825_4
8	Spectrogram 1	1	6839.58118440068	6840.12775101213	432.468568797279	2200.9793904515	685_6835_1
9	Spectrogram 1	1	6840.65915783435	6841.07873438015	482.052984357678	2366.26077565283	685_6840_1
10	Spectrogram 1	1	6847.57033840451	6848.15853572653	448.996707317412	2448.90146825349	685_6845_1
11	Spectrogram 1	1	6885.86494068376	6886.44002650505	465.524845837545	2399.31705269309	685_6885_1
12	Spectrogram 1	1	6886.89206338728	6887.4095298188	300.243460636216	2779.46423865615	685_6885_2
13	Spectrogram 1	1	6887.88030386909	6888.43669145186	498.58112287781	3126.55514757894	685_6885_3
14	Spectrogram 1	1	6895.65186435753	6896.22407352675	399.412291757013	2481.95774529376	685_6895_1
15	Spectrogram 1	1	6897.72709601541	6898.28057948626	415.940430277146	2845.57679273668	685_6895_2
16	Spectrogram 1	1	6898.95200976031	6899.71176752493	448.996707317412	2895.16120829708	685_6895_3
17	Spectrogram 1	1	6908.30823615923	6908.94331225675	432.468568797279	2498.48588381389	685_6905_1
18	Spectrogram 1	1	6909.44463995863	6910.00569430008	482.052984357678	2548.07029937429	685_6905_2
19	Spectrogram 1	1	6912.41320646414	6913.02937282148	498.58112287781	2614.18285345482	685_6910_1
20	Spectrogram 1	1	6913.47474684743	6913.97500855106	382.88415323688	2614.18285345482	685_6910_2
21	Spectrogram 1	1	6920.19627569949	6920.78466076442	432.468568797279	2614.18285345482	685_6920_1
22	Spectrogram 1	1	6921.49684877292	6921.96482221827	382.88415323688	2448.90146825349	685_6920_2
23	Spectrogram 1	1	6922.51044381282	6923.02361517668	349.827876196615	2465.42960677362	685_6920_3
24	Spectrogram 1	1	6923.79025562689	6924.36560475017	448.996707317412	2498.48588381389	685_6920_4
25	Spectrogram 1	1	6928.85236981552	6929.43797923461	217.602768035552	2630.71099197495	685_6925_1
26	Spectrogram 1	1	6930.04915527763	6930.46991113592	399.412291757013	2795.99237717628	685_6930_1
27	Spectrogram 1	1	6930.96305821248	6931.04113247945	415.940430277146	2895.16120829708	685_6930_2
28	Spectrogram 1	1	6937.2856491381	6937.86288149398	482.052984357678	2680.29540753535	685_6935_1
29	Spectrogram 1	1	6938.20672537257	6938.67703359101	448.996707317412	2630.71099197495	685_6935_2
30	Spectrogram 1	1	6942.16524650901	6942.75591884399	415.940430277146	3258.78025574	685_6940_1
31	Spectrogram 1	1	6942.93339517447	6943.28589910302	696.918785119405	3043.91445497827	685_6940_2
32	Spectrogram 1	1	6943.59361381841	6943.872387123	614.278092518741	2548.07029937429	685_6940_3
33	Spectrogram 1	1	6944.57856217193	6945.1045072044	515.109261397944	2614.18285345482	685_6940_4
34	Spectrogram 1	1	6945.61360277704	6946.03784348274	482.052984357678	2548.07029937429	685_6945_1
35	Spectrogram 1	1	6946.68658682854	6947.10181196043	415.940430277146	2300.14822157229	685_6945_2
36	Spectrogram 1	1	6956.95735880426	6957.53711402075	548.165538438209	2432.37332973336	685_6955_1
37	Spectrogram 1	1	6985.41803142786	6985.92753449651	465.524845837545	2432.37332973336	685_6985_1
38	Spectrogram 1	1	6986.36577511843	6986.94639902811	796.087616240203	2614.18285345482	685_6985_2
39	Spectrogram 1	1	7006.38829821395	7007.25550890579	581.221815478475	2746.40796161588	685_7005_1
40	Spectrogram 1	1	7020.49889951963	7021.16035885916	597.749953998608	2812.52051569641	685_7020_1
41	Spectrogram 1	1	7029.85624403525	7030.49039062633	581.221815478475	2795.99237717628	685_7025_1
42	Spectrogram 1	1	7096.08434429997	7096.66924060461	630.806231038874	2994.33003941788	685_7095_1
43	Spectrogram 1	1	7097.09271510811	7097.66221685677	630.806231038874	2812.52051569641	685_7095_2
44	Spectrogram 1	1	7098.14379604301	7098.62715333773	647.334369559006	2795.99237717628	685_7095_3
45	Spectrogram 1	1	7100.58745482533	7101.02047144633	581.221815478475	2779.46423865615	685_7100_1
46	Spectrogram 1	1	7102.06758234254	7102.57026239305	548.165538438209	2399.31705269309	685_7100_2
47	Spectrogram 1	1	7103.17583862115	7103.50284463291	498.58112287781	2234.03566749176	685_7100_3
48	Spectrogram 1	1	7114.82770583335	7115.2448934536	399.412291757013	2878.63306977695	685_7115_1
49	Spectrogram 1	1	7115.82965740552	7116.52229212309	399.412291757013	2862.10493125681	685_7115_2
50	Spectrogram 1	1	7124.01069805674	7124.65072254511	581.221815478475	2647.23913049509	685_7120_1
51	Spectrogram 1	1	7124.88723553886	7125.46806149397	548.165538438209	2581.12657641455	685_7120_2
52	Spectrogram 1	1	7126.16034902592	7126.67845076933	448.996707317412	2647.23913049509	685_7125_1
53	Spectrogram 1	1	7132.79384893303	7133.36710087728	465.524845837545	2564.59843789442	685_7130_1
54	Spectrogram 1	1	7133.93289494327	7134.21422031549	548.165538438209	2713.35168457562	685_7130_2
55	Spectrogram 1	1	7142.45680983936	7143.07787754679	448.996707317412	2531.54216085416	685_7140_1
56	Spectrogram 1	1	7143.55835145141	7144.08084568423	696.918785119405	2366.26077565283	685_7140_2
57	Spectrogram 1	1	7144.58895486469	7145.13588561897	482.052984357678	2068.75428229043	685_7140_3
58	Spectrogram 1	1	7145.5525391533	7146.0594171345	515.109261397944	2234.03566749176	685_7145_1
59	Spectrogram 1	1	7146.59684903119	7147.08170071504	515.109261397944	2316.67636009243	685_7145_2
60	Spectrogram 1	1	7150.92661797856	7151.52182913059	531.637399918076	2564.59843789442	685_7150_1
61	Spectrogram 1	1	7152.06168386683	7152.60715425232	647.334369559006	2696.82354605548	685_7150_2
62	Spectrogram 1	1	7167.62442005535	7168.18447860392	465.524845837545	3010.85817793801	685_7165_1
63	Spectrogram 1	1	7168.92453114495	7169.39080505608	746.503200679804	2812.52051569641	685_7165_2
64	Spectrogram 1	1	7185.74038196764	7186.34533410851	614.278092518741	2829.04865421655	685_7185_1
65	Spectrogram 1	1	7190.17299338897	7190.78718034251	663.862508079139	2779.46423865615	685_7190_1
66	Spectrogram 1	1	7198.43763317136	7198.82467452763	581.221815478475	2977.80190089774	685_7195_1
67	Spectrogram 1	1	7199.19550530566	7199.83573489124	630.806231038874	2977.80190089774	685_7195_2
68	Spectrogram 1	1	7200.22211757546	7200.70690997175	614.278092518741	2928.21748533734	685_7200_1
69	Spectrogram 1	1	7201.26474787889	7201.83555001252	614.278092518741	2862.10493125681	685_7200_2
70	Spectrogram 1	1	7202.1885815357	7202.68263471302	680.390646599272	2779.46423865615	685_7200_3
71	Spectrogram 1	1	7203.23126764076	7203.76958237734	630.806231038874	2663.76726901522	685_7200_4
72	Spectrogram 1	1	7204.06643886761	7204.33541050774	531.637399918076	2795.99237717628	685_7200_5
