Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	248.477369850767	248.673502065843	763.031339199937	2564.59843789442	123_245_3
2	Spectrogram 1	1	248.932081115772	249.149180068351	713.446923639538	2250.5638060119	123_245_1
3	Spectrogram 1	1	249.442449521317	249.673411215501	746.503200679804	2448.90146825349	123_245_2
4	Spectrogram 1	1	257.941899396031	258.218984100301	465.524845837545	2415.84519121323	123_255_1
5	Spectrogram 1	1	258.508822167051	258.775487721704	515.109261397944	2415.84519121323	123_255_2
6	Spectrogram 1	1	262.754496187789	262.983374864492	498.58112287781	2167.92311341123	123_260_1
7	Spectrogram 1	1	311.132288502579	311.387443907572	647.334369559006	2729.87982309575	123_310_1
8	Spectrogram 1	1	551.116930079585	551.418784184383	630.806231038874	2663.76726901522	123_550_1
9	Spectrogram 1	1	551.640073954617	551.949258448704	482.052984357678	2581.12657641455	123_550_2
10	Spectrogram 1	1	552.075158952942	552.287369264551	581.221815478475	2481.95774529376	123_550_3
11	Spectrogram 1	1	552.424355853686	552.682434648488	515.109261397944	2713.35168457562	123_550_4
12	Spectrogram 1	1	552.795461586975	553.035487909264	498.58112287781	2663.76726901522	123_550_5
13	Spectrogram 1	1	553.185134155751	553.469654401155	548.165538438209	2829.04865421655	123_550_6
14	Spectrogram 1	1	553.642578950792	553.875256654675	531.637399918076	2630.71099197495	123_550_7
15	Spectrogram 1	1	554.1520375669	554.351288149947	564.693676958342	2548.07029937429	123_550_8
16	Spectrogram 1	1	554.690189617012	554.928151418223	432.468568797279	2465.42960677362	123_550_9
17	Spectrogram 1	1	1483.04668439018	1483.55561356786	267.18718359595	2465.42960677362	123_1480_1
18	Spectrogram 1	1	5289.25032975179	5289.7540396444	267.18718359595	2432.37332973336	123_5285_1
