Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	14296.9073164516	14297.4125654034	581.221815478475	2845.57679273668	38_14295_1
2	Spectrogram 1	1	14297.9465856927	14298.4639005146	614.278092518741	2729.87982309575	38_14295_2
3	Spectrogram 1	1	14445.8722149228	14446.7447530031	448.996707317412	2829.04865421655	38_14445_1
4	Spectrogram 1	1	14447.2178582589	14448.1710990658	531.637399918076	2795.99237717628	38_14445_2
5	Spectrogram 1	1	14492.7045196718	14493.1555084918	696.918785119405	2515.01402233402	38_14490_1
6	Spectrogram 1	1	14493.6973727749	14494.1338969436	696.918785119405	2630.71099197495	38_14490_2
7	Spectrogram 1	1	14494.7266236593	14495.192429189	812.615754760335	2614.18285345482	38_14490_3
8	Spectrogram 1	1	14535.3055654655	14535.7939178695	630.806231038874	2862.10493125681	38_14535_1
9	Spectrogram 1	1	14536.3024576289	14536.7966751642	597.749953998608	3060.44259349841	38_14535_2
10	Spectrogram 1	1	14537.3402237935	14537.8448042615	614.278092518741	3027.38631645814	38_14535_3
11	Spectrogram 1	1	14671.5634954394	14672.0503284994	597.749953998608	2961.27376237761	38_14670_1
12	Spectrogram 1	1	14672.5606718213	14673.0719188504	597.749953998608	3076.97073201854	38_14670_2
13	Spectrogram 1	1	14673.5616836213	14674.0517885846	581.221815478475	3110.02700905881	38_14670_3
14	Spectrogram 1	1	14674.6406928566	14675.1551834901	531.637399918076	3010.85817793801	38_14670_4
15	Spectrogram 1	1	15455.6353005107	15456.4520363113	614.278092518741	2729.87982309575	38_15455_1
16	Spectrogram 1	1	15456.7692608872	15457.4713152909	614.278092518741	2597.65471493469	38_15455_2
17	Spectrogram 1	1	15457.7797231421	15458.3471241964	647.334369559006	2829.04865421655	38_15455_3
18	Spectrogram 1	1	15462.4506654812	15463.2706865802	696.918785119405	2680.29540753535	38_15460_1
19	Spectrogram 1	1	15463.9214280207	15464.6412849915	581.221815478475	2630.71099197495	38_15460_2
20	Spectrogram 1	1	15481.0032569957	15481.8015056778	614.278092518741	2812.52051569641	38_15480_1
21	Spectrogram 1	1	15482.0808642741	15482.7693495554	630.806231038874	2531.54216085416	38_15480_2
22	Spectrogram 1	1	15486.5450482488	15487.3260588057	729.975062159671	2663.76726901522	38_15485_1
23	Spectrogram 1	1	15487.5603058308	15488.2123930384	581.221815478475	2515.01402233402	38_15485_2
24	Spectrogram 1	1	15490.1673840179	15490.8532701193	729.975062159671	2548.07029937429	38_15490_1
25	Spectrogram 1	1	15491.310474194	15491.9303908674	597.749953998608	2564.59843789442	38_15490_2
26	Spectrogram 1	1	15525.1108629423	15525.87017695	564.693676958342	2597.65471493469	38_15525_1
27	Spectrogram 1	1	15526.1492377751	15526.8546002664	647.334369559006	2481.95774529376	38_15525_2
28	Spectrogram 1	1	15527.3627292865	15527.9718182238	630.806231038874	2614.18285345482	38_15525_3
29	Spectrogram 1	1	15562.5544996426	15563.2406509609	564.693676958342	2746.40796161588	38_15560_1
30	Spectrogram 1	1	15564.5760703961	15565.2916713519	680.390646599272	2663.76726901522	38_15560_2
31	Spectrogram 1	1	15565.7010805587	15566.403569618	597.749953998608	2614.18285345482	38_15565_1
32	Spectrogram 1	1	15574.4007779945	15575.1587055312	498.58112287781	2746.40796161588	38_15570_1
33	Spectrogram 1	1	15575.5610235606	15576.3550251152	564.693676958342	2432.37332973336	38_15575_1
34	Spectrogram 1	1	15604.2535850873	15604.9887065402	647.334369559006	2581.12657641455	38_15600_1
35	Spectrogram 1	1	15605.4182261668	15606.2696039506	581.221815478475	2382.78891417296	38_15605_1
36	Spectrogram 1	1	15606.7835268248	15607.5720999184	630.806231038874	2399.31705269309	38_15605_2
37	Spectrogram 1	1	15651.7176832223	15652.4427539146	564.693676958342	2564.59843789442	38_15650_1
38	Spectrogram 1	1	15652.8734989927	15653.7470250701	614.278092518741	2713.35168457562	38_15650_2
39	Spectrogram 1	1	15654.2407945104	15654.9664830903	564.693676958342	2515.01402233402	38_15650_3
40	Spectrogram 1	1	16336.3860062172	16336.7069369758	432.468568797279	2019.16986673004	38_16335_1
41	Spectrogram 1	1	16449.0437157686	16449.590948325	548.165538438209	2911.68934681721	38_16445_1
42	Spectrogram 1	1	16449.8774678321	16450.4554681692	531.637399918076	2895.16120829708	38_16445_2
43	Spectrogram 1	1	16450.7436532035	16451.2690139148	548.165538438209	2779.46423865615	38_16450_1
44	Spectrogram 1	1	16667.7248807231	16668.5279560359	746.503200679804	2746.40796161588	38_16665_1
45	Spectrogram 1	1	16848.0343919269	16848.5579601674	564.693676958342	2498.48588381389	38_16845_1
46	Spectrogram 1	1	16848.8845266155	16849.4068799588	564.693676958342	2713.35168457562	38_16845_2
47	Spectrogram 1	1	16849.7899218482	16850.3395631018	630.806231038874	2795.99237717628	38_16845_3
48	Spectrogram 1	1	16877.1552031841	16877.7341456033	515.109261397944	2829.04865421655	38_16875_1
49	Spectrogram 1	1	16878.2561185444	16878.8412380087	498.58112287781	2795.99237717628	38_16875_2
50	Spectrogram 1	1	16879.4341396142	16880.0395573831	465.524845837545	2862.10493125681	38_16875_3
51	Spectrogram 1	1	17133.216643638	17133.8917280936	680.390646599272	2614.18285345482	38_17130_1
52	Spectrogram 1	1	17134.2665658256	17135.1311942319	581.221815478475	3060.44259349841	38_17130_2
53	Spectrogram 1	1	19376.3726566764	19376.711471798	482.052984357678	2234.03566749176	38_19375_1
54	Spectrogram 1	1	20097.6672096013	20098.1133832672	0.615097624392005	2.78007939445597	426.0
55	Spectrogram 1	1	20098.5717942404	20099.0302298536	0.554397200932268	2.67891202202308	427.0
56	Spectrogram 1	1	20099.5059128714	20099.977655005	0.453229828499372	2.73961244548281	428.0
57	Spectrogram 1	1	20146.0363986107	20146.4274757707	0.554397200932268	3.71081922083861	429.0
58	Spectrogram 1	1	20150.0919546138	20150.4978996505	0.534163726445688	3.67035227186545	430.0
59	Spectrogram 1	1	20153.9572798785	20154.7686107431	0.594864149905426	2.63844507304992	431.0
60	Spectrogram 1	1	20155.1504416699	20155.9464355364	0.453229828499372	2.71937897099623	432.0
61	Spectrogram 1	1	20217.6145750402	20218.0620734977	0.412762879526214	2.69914549650965	433.0
62	Spectrogram 1	1	20218.5459611593	20218.9918673261	0.554397200932268	2.67891202202308	434.0
63	Spectrogram 1	1	20219.4590349568	20219.9092875503	0.574630675418847	2.6586785475365	435.0
