Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	211.258523850707	211.715118122296	283.715322116083	1258.87549480392	120_210_1
2	Spectrogram 1	1	212.118916381947	213.355079186355	217.602768035552	1358.04432592472	120_210_2
3	Spectrogram 1	1	2019.51622660696	2019.87440531121	680.390646599272	2647.23913049509	120_2015_1
4	Spectrogram 1	1	2048.04968918589	2048.6417024466	531.637399918076	2597.65471493469	120_2045_1
5	Spectrogram 1	1	2049.00190959062	2049.59084513132	548.165538438209	2779.46423865615	120_2045_2
6	Spectrogram 1	1	2049.99741323857	2050.57966761515	482.052984357678	3027.38631645814	120_2050_1
7	Spectrogram 1	1	2051.77742006667	2052.15374003829	201.074629515419	2432.37332973336	120_2050_2
8	Spectrogram 1	1	2052.76125256937	2053.14187277798	151.49021395502	2234.03566749176	120_2050_3
9	Spectrogram 1	1	3406.33178740607	3406.62326099833	614.278092518741	2911.68934681721	120_3405_1
10	Spectrogram 1	1	3406.89358734152	3407.20820631929	515.109261397944	3043.91445497827	120_3405_2
11	Spectrogram 1	1	3407.4259072692	3407.72569255913	614.278092518741	3043.91445497827	120_3405_3
12	Spectrogram 1	1	3512.73485320235	3513.02016176906	630.806231038874	3192.66770165947	120_3510_1
13	Spectrogram 1	1	5716.98784201961	5717.42573122894	515.109261397944	2994.33003941788	120_5715_1
14	Spectrogram 1	1	5717.87553981883	5718.29681267905	548.165538438209	3060.44259349841	120_5715_2
