Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	135.653094423758	135.794883587403	85.3776598744885	2614.18285345482	47_135_1
2	Spectrogram 1	1	136.821954829065	136.989467353708	151.49021395502	2647.23913049509	47_135_2
3	Spectrogram 1	1	137.898851670078	138.045938416661	151.49021395502	2548.07029937429	47_135_3
4	Spectrogram 1	1	445.823238122517	446.422993462176	448.996707317412	3027.38631645814	47_445_1
5	Spectrogram 1	1	446.977722522434	447.555002687305	382.88415323688	2862.10493125681	47_445_2
6	Spectrogram 1	1	908.018235014958	908.475764834983	581.221815478475	2829.04865421655	47_905_1
7	Spectrogram 1	1	908.945072369614	909.423651155481	614.278092518741	2663.76726901522	47_905_2
8	Spectrogram 1	1	909.918162261768	910.383579195678	680.390646599272	2746.40796161588	47_905_3
9	Spectrogram 1	1	919.875194086903	920.200739475874	630.806231038874	2630.71099197495	47_920_1
10	Spectrogram 1	1	920.788836118683	921.194777577644	614.278092518741	2812.52051569641	47_920_2
11	Spectrogram 1	1	921.707711938765	922.125823937659	597.749953998608	2680.29540753535	47_920_3
12	Spectrogram 1	1	930.514207503809	930.990218219323	597.749953998608	2713.35168457562	47_930_1
13	Spectrogram 1	1	931.474191477086	931.896235629235	581.221815478475	2862.10493125681	47_930_2
14	Spectrogram 1	1	932.518011048768	932.936573212221	680.390646599272	2647.23913049509	47_930_3
15	Spectrogram 1	1	965.753452081348	966.194229749836	614.278092518741	2713.35168457562	47_965_1
16	Spectrogram 1	1	966.677045461361	967.126863915861	630.806231038874	2878.63306977695	47_965_2
17	Spectrogram 1	1	967.66258065835	968.082165135282	630.806231038874	2812.52051569641	47_965_3
18	Spectrogram 1	1	975.826869897755	976.248709306447	630.806231038874	2878.63306977695	47_975_1
19	Spectrogram 1	1	976.760324552246	977.1827578829	581.221815478475	2812.52051569641	47_975_2
20	Spectrogram 1	1	2328.556591726	2328.76729579509	647.334369559006	2283.62008305216	47_2325_1
21	Spectrogram 1	1	2328.92931372226	2329.20093187145	696.918785119405	2795.99237717628	47_2325_2
22	Spectrogram 1	1	2329.34356400665	2329.63333915838	680.390646599272	2630.71099197495	47_2325_3
23	Spectrogram 1	1	2329.81404838719	2330.23241437166	680.390646599272	2597.65471493469	47_2325_4
24	Spectrogram 1	1	4786.95760337991	4787.18518649052	564.693676958342	2068.75428229043	47_4785_1
25	Spectrogram 1	1	4787.67323807911	4787.96084527931	548.165538438209	2333.20449861256	47_4785_2
26	Spectrogram 1	1	4788.36459236085	4788.56723788018	630.806231038874	2316.67636009243	47_4785_3
27	Spectrogram 1	1	4788.96834169102	4789.17488404809	548.165538438209	2267.09194453203	47_4785_4
28	Spectrogram 1	1	4793.75060891476	4793.97929943345	680.390646599272	2333.20449861256	47_4790_1
29	Spectrogram 1	1	4794.27323733676	4794.58891189286	548.165538438209	2283.62008305216	47_4790_2
30	Spectrogram 1	1	4794.7929018596	4795.10147635257	564.693676958342	2167.92311341123	47_4790_3
31	Spectrogram 1	1	4795.30766020049	4795.62581011049	581.221815478475	2267.09194453203	47_4795_1
32	Spectrogram 1	1	4795.86950748608	4796.13175389347	763.031339199937	2217.50752897163	47_4795_2
33	Spectrogram 1	1	4796.44369369029	4796.69813995616	713.446923639538	2267.09194453203	47_4795_3
34	Spectrogram 1	1	4797.06139856727	4797.30743635339	812.615754760335	2184.45125193136	47_4795_4
