Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	1470.16685630368	1470.408845714	796.087616240203	2531.54216085416	451_1470_1
2	Spectrogram 1	1	1470.78646357963	1470.92944563945	564.693676958342	2515.01402233402	451_1470_2
3	Spectrogram 1	1	1471.37318797614	1471.69826232197	614.278092518741	2581.12657641455	451_1470_3
4	Spectrogram 1	1	1471.97552433368	1472.18811682197	498.58112287781	2795.99237717628	451_1470_4
5	Spectrogram 1	1	1472.59143499067	1472.83410540208	663.862508079139	2564.59843789442	451_1470_5
6	Spectrogram 1	1	1473.21964370073	1473.40604287956	729.975062159671	2448.90146825349	451_1470_6
7	Spectrogram 1	1	1476.27084257016	1476.50931617922	647.334369559006	2515.01402233402	451_1475_1
8	Spectrogram 1	1	1476.85724139923	1477.03958928495	680.390646599272	2795.99237717628	451_1475_2
9	Spectrogram 1	1	1477.4654041395	1477.64449166265	630.806231038874	2680.29540753535	451_1475_3
10	Spectrogram 1	1	1478.09610284105	1478.31772195822	630.806231038874	2680.29540753535	451_1475_4
11	Spectrogram 1	1	1478.72780384077	1478.97297352786	630.806231038874	2795.99237717628	451_1475_5
12	Spectrogram 1	1	1479.31408143055	1479.52012637699	680.390646599272	2762.93610013602	451_1475_6
13	Spectrogram 1	1	1479.92423534668	1480.15621716248	597.749953998608	2713.35168457562	451_1475_7
14	Spectrogram 1	1	1480.51417963379	1480.7662852627	531.637399918076	2829.04865421655	451_1480_1
15	Spectrogram 1	1	1960.71276570156	1961.00680347878	531.637399918076	2548.07029937429	451_1960_1
16	Spectrogram 1	1	1962.45515560462	1962.72039059001	465.524845837545	2564.59843789442	451_1960_2
17	Spectrogram 1	1	1963.03515026616	1963.27073438987	630.806231038874	2614.18285345482	451_1960_3
18	Spectrogram 1	1	1964.40100377179	1964.67805334039	548.165538438209	2795.99237717628	451_1960_4
19	Spectrogram 1	1	1965.01189422337	1965.25887281045	548.165538438209	2548.07029937429	451_1965_1
20	Spectrogram 1	1	1965.57244491544	1965.8038437895	630.806231038874	2696.82354605548	451_1965_2
21	Spectrogram 1	1	1966.57151652064	1966.88348903563	630.806231038874	2663.76726901522	451_1965_3
22	Spectrogram 1	1	1967.19939064817	1967.41573564555	779.55947772007	2680.29540753535	451_1965_4
23	Spectrogram 1	1	1967.8022267252	1967.96756944076	531.637399918076	2630.71099197495	451_1965_5
24	Spectrogram 1	1	1968.33546288905	1968.69124949932	680.390646599272	2531.54216085416	451_1965_6
25	Spectrogram 1	1	1968.97610399894	1969.12993947365	680.390646599272	2548.07029937429	451_1965_7
26	Spectrogram 1	1	1992.65277557156	1992.92074869244	531.637399918076	2647.23913049509	451_1990_1
27	Spectrogram 1	1	1993.18008130637	1993.33266855477	597.749953998608	2448.90146825349	451_1990_2
28	Spectrogram 1	1	1993.63963095519	1994.01668669128	531.637399918076	2812.52051569641	451_1990_3
29	Spectrogram 1	1	1999.53933394538	1999.75454636479	482.052984357678	2432.37332973336	451_1995_1
30	Spectrogram 1	1	2000.07527376805	2000.57719975012	250.659045075817	2845.57679273668	451_2000_1
31	Spectrogram 1	1	2091.46299976201	2092.09035653875	250.659045075817	2597.65471493469	451_2090_1
32	Spectrogram 1	1	2092.35813903742	2092.64186172827	333.299737676482	2614.18285345482	451_2090_2
