Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	14344.8054898468	14345.0417603762	0.635331098878584	3.08358151175466	628.0
2	Spectrogram 1	1	14345.2918912817	14345.5594023214	0.73649847131148	3.12404846072782	629.0
3	Spectrogram 1	1	14345.8138378839	14346.0974279886	0.776965420284638	3.08358151175466	630.0
4	Spectrogram 1	1	14346.3740203005	14346.6615628806	0.655564573365163	3.06334803726808	631.0
5	Spectrogram 1	1	14369.4500295776	14369.7086891491	0.594864149905426	3.34661668008019	632.0
6	Spectrogram 1	1	14369.958193123	14370.2368426336	0.594864149905426	3.34661668008019	633.0
7	Spectrogram 1	1	14370.505516549	14370.7987809186	0.513930251959109	3.26568278213387	634.0
8	Spectrogram 1	1	14371.0793797271	14371.3720727501	0.554397200932268	3.18474888418755	635.0
9	Spectrogram 1	1	14379.7403907914	14380.3426771637	0.513930251959109	3.40731710353992	636.0
10	Spectrogram 1	1	14380.7898833373	14381.391842524	0.554397200932268	3.16451540970098	637.0
11	Spectrogram 1	1	14658.8634974702	14659.2703461626	0.655564573365163	2.82054634342913	638.0
12	Spectrogram 1	1	14727.5472945245	14728.1245897557	0.655564573365163	3.46801752699966	639.0
13	Spectrogram 1	1	14728.3733515162	14728.9478983813	0.675798047851742	3.4275505780265	640.0
14	Spectrogram 1	1	14729.2132596397	14729.7555358541	0.615097624392005	3.18474888418755	641.0
15	Spectrogram 1	1	14730.0549714094	14730.5484368518	0.696031522338321	3.20498235867413	642.0
16	Spectrogram 1	1	14741.9267810049	14742.5507241466	0.675798047851742	3.26568278213387	643.0
17	Spectrogram 1	1	14743.0240384279	14743.6349392027	0.574630675418847	3.24544930764729	644.0
18	Spectrogram 1	1	14754.273410334	14754.9180407774	0.594864149905426	3.22521583316071	645.0
19	Spectrogram 1	1	14755.3057955127	14755.9685242176	0.655564573365163	3.30614973110703	646.0
20	Spectrogram 1	1	14756.5037001183	14757.0969913089	0.615097624392005	3.40731710353992	647.0
21	Spectrogram 1	1	14783.6796896653	14784.229229712	0.574630675418847	2.39564337921097	648.0
22	Spectrogram 1	1	14784.567680474	14785.1185953502	0.574630675418847	3.34661668008019	649.0
23	Spectrogram 1	1	14785.5876859251	14786.1790955072	0.574630675418847	3.32638320559361	650.0
