Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	2541.1974804323	2541.82225556233	647.334369559006	2795.99237717628	135_2540_1
2	Spectrogram 1	1	2542.05605330611	2542.63464486448	564.693676958342	2680.29540753535	135_2540_2
3	Spectrogram 1	1	2542.95403998225	2543.56164636362	597.749953998608	2713.35168457562	135_2540_3
4	Spectrogram 1	1	2546.04409402172	2546.64210605706	663.862508079139	2713.35168457562	135_2545_1
5	Spectrogram 1	1	2546.81295477881	2547.40583219752	663.862508079139	2713.35168457562	135_2545_2
6	Spectrogram 1	1	2547.63540394562	2548.14221794621	581.221815478475	2696.82354605548	135_2545_3
7	Spectrogram 1	1	2548.36519478714	2548.71830524316	548.165538438209	2647.23913049509	135_2545_4
8	Spectrogram 1	1	2549.50489502618	2550.16139000019	564.693676958342	2696.82354605548	135_2545_5
9	Spectrogram 1	1	2550.32428576167	2550.85553368903	663.862508079139	2729.87982309575	135_2550_1
10	Spectrogram 1	1	2551.13976899817	2551.65874069028	614.278092518741	2762.93610013602	135_2550_2
11	Spectrogram 1	1	2552.06149600981	2552.68774270662	647.334369559006	2663.76726901522	135_2550_3
12	Spectrogram 1	1	2553.02561437882	2553.6397314904	614.278092518741	2696.82354605548	135_2550_4
13	Spectrogram 1	1	2553.98935439307	2554.40822540185	597.749953998608	2614.18285345482	135_2550_5
14	Spectrogram 1	1	2560.38117079633	2561.00628844055	597.749953998608	2647.23913049509	135_2560_1
15	Spectrogram 1	1	2564.25990510246	2564.88063851605	630.806231038874	2597.65471493469	135_2560_2
16	Spectrogram 1	1	2565.28314602006	2565.88356819464	647.334369559006	2696.82354605548	135_2565_1
17	Spectrogram 1	1	2566.1480000504	2566.77196260824	597.749953998608	2729.87982309575	135_2565_2
18	Spectrogram 1	1	2567.05809617229	2567.55210378933	564.693676958342	2614.18285345482	135_2565_3
19	Spectrogram 1	1	2569.21142318263	2569.85051785593	581.221815478475	2795.99237717628	135_2565_4
20	Spectrogram 1	1	2572.23913092643	2572.83944451212	647.334369559006	2746.40796161588	135_2570_1
21	Spectrogram 1	1	2573.10010205021	2573.65597825716	713.446923639538	2729.87982309575	135_2570_2
22	Spectrogram 1	1	2573.92598834483	2574.48356830278	763.031339199937	2746.40796161588	135_2570_3
23	Spectrogram 1	1	2576.27235147259	2576.83630742101	680.390646599272	2729.87982309575	135_2575_1
24	Spectrogram 1	1	2577.35927007927	2577.78828686211	680.390646599272	2812.52051569641	135_2575_2
25	Spectrogram 1	1	2581.32120595735	2581.79677655595	581.221815478475	2399.31705269309	135_2580_1
26	Spectrogram 1	1	2582.47119642681	2583.09926588254	663.862508079139	2663.76726901522	135_2580_2
27	Spectrogram 1	1	2583.36700789714	2583.90732956097	647.334369559006	2630.71099197495	135_2580_3
28	Spectrogram 1	1	2584.20502438093	2584.75816134525	614.278092518741	2680.29540753535	135_2580_4
29	Spectrogram 1	1	2585.06519520058	2585.61657429247	663.862508079139	2647.23913049509	135_2585_1
30	Spectrogram 1	1	2586.03213565486	2586.40275222162	663.862508079139	2630.71099197495	135_2585_2
31	Spectrogram 1	1	2591.39977451443	2592.00008810012	630.806231038874	2630.71099197495	135_2590_1
32	Spectrogram 1	1	2592.3151505911	2592.88889835835	614.278092518741	2680.29540753535	135_2590_2
33	Spectrogram 1	1	2593.38164203642	2593.74432177539	663.862508079139	2696.82354605548	135_2590_3
34	Spectrogram 1	1	2613.74750464033	2614.20269393756	548.165538438209	2366.26077565283	135_2610_1
35	Spectrogram 1	1	2618.61060632481	2619.24556561548	465.524845837545	2696.82354605548	135_2615_1
36	Spectrogram 1	1	2619.41989540065	2620.00389135103	548.165538438209	2812.52051569641	135_2615_2
37	Spectrogram 1	1	2620.24630906453	2620.78765386569	647.334369559006	2630.71099197495	135_2620_1
38	Spectrogram 1	1	2621.01832680069	2621.58394084028	746.503200679804	2581.12657641455	135_2620_2
39	Spectrogram 1	1	2621.79242493155	2622.33194000899	680.390646599272	2614.18285345482	135_2620_3
40	Spectrogram 1	1	2622.57745091684	2622.94300964601	680.390646599272	2531.54216085416	135_2620_4
41	Spectrogram 1	1	2623.31556624532	2623.9036565327	680.390646599272	2597.65471493469	135_2620_5
42	Spectrogram 1	1	2624.37202953721	2624.77646662737	548.165538438209	2531.54216085416	135_2620_6
43	Spectrogram 1	1	2638.8308856227	2639.47371413596	663.862508079139	2812.52051569641	135_2635_1
44	Spectrogram 1	1	2639.70108344577	2640.24802522512	581.221815478475	2696.82354605548	135_2635_2
45	Spectrogram 1	1	2640.49773473916	2641.00680865403	647.334369559006	2614.18285345482	135_2640_1
46	Spectrogram 1	1	2641.25902040573	2641.61716277526	630.806231038874	2515.01402233402	135_2640_2
47	Spectrogram 1	1	2655.42978464717	2655.94165749732	663.862508079139	2663.76726901522	135_2655_1
48	Spectrogram 1	1	2657.94215817333	2658.52082767141	680.390646599272	2762.93610013602	135_2655_2
49	Spectrogram 1	1	2658.77046951383	2659.2762015596	696.918785119405	2680.29540753535	135_2655_3
50	Spectrogram 1	1	2659.59919322319	2659.80335831123	713.446923639538	2680.29540753535	135_2660_1
51	Spectrogram 1	1	2660.53537346086	2661.1658903188	614.278092518741	2762.93610013602	135_2660_2
52	Spectrogram 1	1	2661.41934980238	2661.97495990018	647.334369559006	2663.76726901522	135_2660_3
53	Spectrogram 1	1	2662.28022068857	2662.79428096076	647.334369559006	2531.54216085416	135_2660_4
54	Spectrogram 1	1	2670.75779881461	2671.42656386209	746.503200679804	2581.12657641455	135_2670_1
55	Spectrogram 1	1	2671.71100028552	2672.32406639042	663.862508079139	2597.65471493469	135_2670_2
56	Spectrogram 1	1	2672.63343799321	2673.12860335359	696.918785119405	2564.59843789442	135_2670_3
57	Spectrogram 1	1	2677.44875311658	2678.03530512466	680.390646599272	2663.76726901522	135_2675_1
58	Spectrogram 1	1	2678.2683406915	2678.79428572398	647.334369559006	2680.29540753535	135_2675_2
59	Spectrogram 1	1	2679.2373013804	2679.7549150014	647.334369559006	2680.29540753535	135_2675_3
60	Spectrogram 1	1	2680.41166722965	2680.94932025388	696.918785119405	2382.78891417296	135_2680_1
61	Spectrogram 1	1	2681.38643007074	2681.95010274202	564.693676958342	2614.18285345482	135_2680_2
62	Spectrogram 1	1	2682.38631881791	2683.0396978151	713.446923639538	2564.59843789442	135_2680_3
63	Spectrogram 1	1	2683.31617513622	2683.86133731052	647.334369559006	2581.12657641455	135_2680_4
64	Spectrogram 1	1	2684.12142239451	2684.6173133332	614.278092518741	2481.95774529376	135_2680_5
65	Spectrogram 1	1	2684.89420836544	2685.40527058546	630.806231038874	2481.95774529376	135_2680_6
66	Spectrogram 1	1	2685.7613967587	2686.17570290597	515.109261397944	2581.12657641455	135_2685_1
67	Spectrogram 1	1	2690.94961765343	2691.30678983104	614.278092518741	2614.18285345482	135_2690_1
68	Spectrogram 1	1	2694.14327533658	2694.65770954743	663.862508079139	2630.71099197495	135_2690_2
69	Spectrogram 1	1	2750.71694128406	2751.4475700873	680.390646599272	2795.99237717628	135_2750_1
70	Spectrogram 1	1	2751.80547872437	2752.40576641021	680.390646599272	2928.21748533734	135_2750_2
71	Spectrogram 1	1	2758.01768314509	2758.62709925923	630.806231038874	2696.82354605548	135_2755_1
72	Spectrogram 1	1	2758.86493582446	2759.44575765721	647.334369559006	2845.57679273668	135_2755_2
73	Spectrogram 1	1	2759.77743704562	2760.33284289729	630.806231038874	2944.74562385748	135_2755_3
74	Spectrogram 1	1	2760.80660110621	2761.29260017318	647.334369559006	2812.52051569641	135_2760_1
75	Spectrogram 1	1	2767.01160374651	2767.66102037648	647.334369559006	2911.68934681721	135_2765_1
76	Spectrogram 1	1	2769.07760580262	2769.7037599723	663.862508079139	2746.40796161588	135_2765_2
77	Spectrogram 1	1	2780.40101207694	2780.93822283215	614.278092518741	3027.38631645814	135_2780_1
78	Spectrogram 1	1	2786.37272863491	2787.01555714818	597.749953998608	2928.21748533734	135_2785_1
79	Spectrogram 1	1	2787.36816174843	2787.92407139615	696.918785119405	2862.10493125681	135_2785_2
80	Spectrogram 1	1	2805.65513669955	2806.26601571179	597.749953998608	2597.65471493469	135_2805_1
81	Spectrogram 1	1	2837.38625354281	2837.9014160529	713.446923639538	2829.04865421655	135_2835_1
