Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	4623.56051833376	4623.74723369528	581.221815478475	2564.59843789442	190_4620_1
2	Spectrogram 1	1	4623.89130951452	4624.06198182219	482.052984357678	2399.31705269309	190_4620_2
3	Spectrogram 1	1	4624.25299445233	4624.40638234948	581.221815478475	2432.37332973336	190_4620_3
4	Spectrogram 1	1	4624.65656420254	4624.86288998268	647.334369559006	2399.31705269309	190_4620_4
5	Spectrogram 1	1	4625.07573440628	4625.32615812776	564.693676958342	2465.42960677362	190_4625_1
6	Spectrogram 1	1	4625.5117984885	4625.73256803466	548.165538438209	2432.37332973336	190_4625_2
7	Spectrogram 1	1	4626.00185514878	4626.24401174875	581.221815478475	2382.78891417296	190_4625_3
8	Spectrogram 1	1	5652.00634800437	5652.18438606527	399.412291757013	1556.38198816632	190_5650_1
9	Spectrogram 1	1	5652.84688560539	5653.01966241398	415.940430277146	1622.49454224685	190_5650_2
10	Spectrogram 1	1	5653.68955961132	5653.89808402006	382.88415323688	1572.91012668645	190_5650_3
11	Spectrogram 1	1	5654.6342927864	5654.83288973138	217.602768035552	1424.15688000525	190_5650_4
12	Spectrogram 1	1	5659.02066731921	5659.20559951384	465.524845837545	1705.13523484751	190_5655_1
13	Spectrogram 1	1	5659.86933470895	5660.09948267875	283.715322116083	1440.68501852539	190_5655_2
14	Spectrogram 1	1	5663.26265244831	5663.43806139888	333.299737676482	1506.79757260592	190_5660_1
15	Spectrogram 1	1	5664.16080862349	5664.40119648004	349.827876196615	1324.98804888446	190_5660_2
16	Spectrogram 1	1	9026.38909320662	9026.68836999644	349.827876196615	2300.14822157229	190_9025_1
17	Spectrogram 1	1	9896.77203146963	9897.02397226217	382.88415323688	2713.35168457562	190_9895_1
18	Spectrogram 1	1	9898.43250207623	9898.65839368345	399.412291757013	2746.40796161588	190_9895_2
19	Spectrogram 1	1	11033.8941065778	11034.0854094283	399.412291757013	2481.95774529376	190_11030_1
20	Spectrogram 1	1	11080.867239305	11081.1366008951	581.221815478475	2366.26077565283	190_11080_1
21	Spectrogram 1	1	11692.3653198781	11692.6463750917	498.58112287781	2762.93610013602	190_11690_1
22	Spectrogram 1	1	11762.1419891374	11762.3479700644	614.278092518741	2548.07029937429	190_11760_1
23	Spectrogram 1	1	11762.5367863877	11762.7327151638	614.278092518741	2581.12657641455	190_11760_2
24	Spectrogram 1	1	11762.8852147523	11763.0904696706	548.165538438209	2481.95774529376	190_11760_3
25	Spectrogram 1	1	14161.3417720388	14161.6147382635	647.334369559006	2878.63306977695	190_14160_1
26	Spectrogram 1	1	14162.045692849	14162.2438612899	663.862508079139	2696.82354605548	190_14160_2
27	Spectrogram 1	1	14235.175961246	14235.4171158478	581.221815478475	2333.20449861256	190_14235_1
28	Spectrogram 1	1	14236.4896381211	14236.7110547183	564.693676958342	1903.47289708911	190_14235_2
29	Spectrogram 1	1	14237.2729097289	14237.49560193	531.637399918076	1986.11358968977	190_14235_3
30	Spectrogram 1	1	14240.7582534956	14241.0125100508	448.996707317412	2217.50752897163	190_14240_1
31	Spectrogram 1	1	14272.0834812158	14272.3099649477	201.074629515419	1969.58545116964	190_14270_1
