Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	3528.74076711167	3529.04712831321	515.109261397944	2316.67636009243	97_3525_1
2	Spectrogram 1	1	3529.63980129025	3529.63873775207	515.109261397944	2498.48588381389	97_3530_1
3	Spectrogram 1	1	3530.51188364346	3530.88573345063	498.58112287781	2465.42960677362	97_3530_2
4	Spectrogram 1	1	3531.61261148225	3531.9901623638	498.58112287781	2349.73263713269	97_3530_3
5	Spectrogram 1	1	3630.75960793022	3630.91209523846	465.524845837545	1853.88848152871	97_3630_1
6	Spectrogram 1	1	3630.98489167036	3631.08990337151	630.806231038874	1969.58545116964	97_3630_2
7	Spectrogram 1	1	3631.71310215533	3631.80313046421	531.637399918076	2184.45125193136	97_3630_3
8	Spectrogram 1	1	3632.2540483614	3632.81095616732	564.693676958342	2366.26077565283	97_3630_4
9	Spectrogram 1	1	3633.06110575827	3633.52501504196	630.806231038874	2647.23913049509	97_3630_5
10	Spectrogram 1	1	3634.05335605971	3634.3530866228	548.165538438209	2581.12657641455	97_3630_6
11	Spectrogram 1	1	3634.53923381011	3634.9105690312	465.524845837545	2564.59843789442	97_3630_7
12	Spectrogram 1	1	3635.72994612769	3636.1444931468	482.052984357678	2250.5638060119	97_3635_1
13	Spectrogram 1	1	4113.76859227631	4114.05291062939	0.513930251959109	2.31470948126465	2239.0
14	Spectrogram 1	1	4114.35188548422	4114.62702253282	0.554397200932268	2.0719077874257	2240.0
15	Spectrogram 1	1	4340.27999630097	4340.72055917864	0.534163726445688	2.67891202202308	2241.0
16	Spectrogram 1	1	4342.07099498203	4342.57853338421	0.635331098878584	2.41587685369755	2242.0
17	Spectrogram 1	1	4947.8335236039	4947.88034777837	0.412762879526214	2.45634380267071	2243.0
18	Spectrogram 1	1	4950.28692958525	4950.32977936857	0.473463302985951	1.76840567012701	2244.0
19	Spectrogram 1	1	4953.16543012869	4953.21635336879	0.574630675418847	1.70770524666728	2245.0
20	Spectrogram 1	1	4954.3742057076	4954.45208152201	0.554397200932268	2.45634380267071	2246.0
21	Spectrogram 1	1	5539.22202667975	5539.50480040421	0.979300165150429	2.21354210883176	2247.0
22	Spectrogram 1	1	5539.7484674307	5540.0471162544	0.918599741690692	2.37540990472439	2248.0
23	Spectrogram 1	1	6970.97718556366	6971.68320126918	0.675798047851742	3.0431145627815	2249.0
24	Spectrogram 1	1	6972.09672370734	6972.75637206032	0.615097624392005	3.0431145627815	2250.0
25	Spectrogram 1	1	8504.58580800456	8504.86954493013	779.55947772007	2713.35168457562	97_8500_1
26	Spectrogram 1	1	8505.09348176042	8505.38066077682	597.749953998608	2531.54216085416	97_8505_1
27	Spectrogram 1	1	8505.64707976585	8505.93660635787	548.165538438209	2614.18285345482	97_8505_2
28	Spectrogram 1	1	10932.1551900323	10932.4214950807	647.334369559006	2382.78891417296	97_10930_1
29	Spectrogram 1	1	10932.6265732179	10932.89373726	581.221815478475	2200.9793904515	97_10930_2
30	Spectrogram 1	1	10933.1136194174	10933.3876136057	581.221815478475	2300.14822157229	97_10930_3
31	Spectrogram 1	1	10933.608974745	10933.8881988447	581.221815478475	2283.62008305216	97_10930_4
32	Spectrogram 1	1	10934.1762355887	10934.4481553636	531.637399918076	2200.9793904515	97_10930_5
33	Spectrogram 1	1	15110.7671719581	15110.8745633756	399.412291757013	2250.5638060119	97_15110_1
