Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	7372.7100264695	7373.04080542117	432.468568797279	2680.29540753535	101_7370_1
2	Spectrogram 1	1	7373.57206462157	7373.91389350404	399.412291757013	2581.12657641455	101_7370_2
3	Spectrogram 1	1	7396.0378030665	7396.4295965865	564.693676958342	2680.29540753535	101_7395_1
4	Spectrogram 1	1	7396.93572066078	7397.34544052688	498.58112287781	2647.23913049509	101_7395_2
5	Spectrogram 1	1	7397.92073129401	7398.33662201386	564.693676958342	2498.48588381389	101_7395_3
6	Spectrogram 1	1	7433.92225772265	7434.26128759805	465.524845837545	3027.38631645814	101_7430_1
7	Spectrogram 1	1	7434.82287539144	7435.16871403781	581.221815478475	2630.71099197495	101_7430_2
8	Spectrogram 1	1	7435.81980111821	7436.20802052379	531.637399918076	2795.99237717628	101_7435_1
9	Spectrogram 1	1	8128.75252454221	8129.30011613976	548.165538438209	3060.44259349841	101_8125_1
10	Spectrogram 1	1	8132.52787996443	8133.07784760025	498.58112287781	2944.74562385748	101_8130_1
11	Spectrogram 1	1	8133.53583965934	8134.10235440048	415.940430277146	2994.33003941788	101_8130_2
12	Spectrogram 1	1	8685.04531673797	8685.72662505309	663.862508079139	3060.44259349841	101_8685_1
13	Spectrogram 1	1	8686.09642670202	8686.73542495333	614.278092518741	3225.72397869974	101_8685_2
14	Spectrogram 1	1	8687.08553086321	8687.68971293006	564.693676958342	3324.89280982053	101_8685_3
15	Spectrogram 1	1	11608.4703498459	11608.6827951906	399.412291757013	3060.44259349841	101_11605_1
16	Spectrogram 1	1	11608.7878054177	11608.8648578886	895.256447361	2399.31705269309	101_11605_2
17	Spectrogram 1	1	11614.4433790285	11614.6538311979	696.918785119405	2895.16120829708	101_11610_1
18	Spectrogram 1	1	11615.1599489607	11615.3992217212	630.806231038874	3209.1958401796	101_11615_1
19	Spectrogram 1	1	11615.7353737517	11615.9724163199	647.334369559006	2928.21748533734	101_11615_2
20	Spectrogram 1	1	11616.3194587015	11616.5197719077	696.918785119405	2663.76726901522	101_11615_3
21	Spectrogram 1	1	11616.9149778551	11617.1330637896	647.334369559006	2696.82354605548	101_11615_4
22	Spectrogram 1	1	11617.5929465363	11617.8345898459	614.278092518741	2696.82354605548	101_11615_5
23	Spectrogram 1	1	11749.5135124632	11749.7477400223	680.390646599272	2680.29540753535	101_11745_1
24	Spectrogram 1	1	11750.1432250459	11750.3690536974	663.862508079139	2713.35168457562	101_11750_1
25	Spectrogram 1	1	11750.8190023605	11751.0605053132	581.221815478475	2812.52051569641	101_11750_2
26	Spectrogram 1	1	11751.4385586402	11751.670025728	630.806231038874	2994.33003941788	101_11750_3
27	Spectrogram 1	1	11752.0852020681	11752.3191550438	581.221815478475	2928.21748533734	101_11750_4
28	Spectrogram 1	1	12815.5791044493	12815.9020047024	779.55947772007	2597.65471493469	101_12815_1
29	Spectrogram 1	1	12816.0320421107	12816.3376134475	713.446923639538	2729.87982309575	101_12815_2
30	Spectrogram 1	1	12816.4893938896	12816.7882998542	729.975062159671	2630.71099197495	101_12815_3
31	Spectrogram 1	1	12816.9670925791	12817.2870766799	696.918785119405	2746.40796161588	101_12815_4
32	Spectrogram 1	1	12817.4682453691	12817.7891073934	746.503200679804	3060.44259349841	101_12815_5
33	Spectrogram 1	1	12833.7802187152	12834.081366272	663.862508079139	2564.59843789442	101_12830_1
34	Spectrogram 1	1	12834.2396513808	12834.5218641921	713.446923639538	2564.59843789442	101_12830_2
35	Spectrogram 1	1	12834.7256053181	12835.018322375	746.503200679804	2614.18285345482	101_12830_3
36	Spectrogram 1	1	12851.2668729156	12851.5626109954	564.693676958342	3324.89280982053	101_12850_1
37	Spectrogram 1	1	12851.7322586096	12852.0452207996	597.749953998608	2944.74562385748	101_12850_2
38	Spectrogram 1	1	12852.265610449	12852.5596482262	614.278092518741	3060.44259349841	101_12850_3
39	Spectrogram 1	1	13744.5199889185	13745.2110040818	713.446923639538	3291.83653278027	101_13740_1
40	Spectrogram 1	1	13745.4683762622	13746.0635235333	614.278092518741	3506.702333542	101_13745_1
41	Spectrogram 1	1	13746.2909261	13746.8496082958	614.278092518741	3209.1958401796	101_13745_2
42	Spectrogram 1	1	13747.1774120114	13747.7688183629	630.806231038874	3143.08328609907	101_13745_3
43	Spectrogram 1	1	13748.2626541165	13748.863722214	630.806231038874	3043.91445497827	101_13745_4
44	Spectrogram 1	1	15155.5634570003	15155.9454411525	614.278092518741	2779.46423865615	101_15155_1
45	Spectrogram 1	1	15156.3238671573	15156.7014180388	581.221815478475	2829.04865421655	101_15155_2
