Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	392.570579485314	392.836884533703	531.637399918076	2217.50752897163	82_390_1
2	Spectrogram 1	1	393.019750225426	393.285568374505	531.637399918076	2283.62008305216	82_390_2
3	Spectrogram 1	1	393.503817802899	393.786580612556	564.693676958342	2217.50752897163	82_390_3
4	Spectrogram 1	1	394.047119037509	394.326343137131	482.052984357678	2349.73263713269	82_390_4
5	Spectrogram 1	1	1205.90940586979	1206.03847798727	614.278092518741	2382.78891417296	82_1205_1
6	Spectrogram 1	1	1206.79925283523	1206.92393103868	663.862508079139	2101.8105593307	82_1205_2
7	Spectrogram 1	1	1208.33640190559	1208.4562207022	531.637399918076	2085.28242081057	82_1205_3
8	Spectrogram 1	1	1209.85301846603	1210.02913751709	630.806231038874	2151.3949748911	82_1205_4
9	Spectrogram 1	1	1210.60551394257	1210.77348266434	482.052984357678	2515.01402233402	82_1210_1
10	Spectrogram 1	1	1249.49272160602	1249.80615754445	680.390646599272	2531.54216085416	82_1245_1
