Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	2165.06913050624	2165.30735370742	746.503200679804	2448.90146825349	757_2165_1
2	Spectrogram 1	1	2165.70222542029	2165.75766175096	713.446923639538	2614.18285345482	757_2165_2
3	Spectrogram 1	1	2166.32166294376	2166.47944204932	746.503200679804	2647.23913049509	757_2165_3
4	Spectrogram 1	1	2166.97451575568	2167.18339799733	663.862508079139	2713.35168457562	757_2165_4
5	Spectrogram 1	1	2167.6350460086	2167.84082564254	630.806231038874	2977.80190089774	757_2165_5
6	Spectrogram 1	1	2169.2810772034	2169.40984486703	729.975062159671	2812.52051569641	757_2165_6
7	Spectrogram 1	1	2169.83025857333	2170.11574294145	515.109261397944	2515.01402233402	757_2165_7
8	Spectrogram 1	1	2176.90258160977	2177.08041019755	845.672031800601	2795.99237717628	757_2175_1
9	Spectrogram 1	1	2177.47705754078	2177.72825094724	763.031339199937	2647.23913049509	757_2175_2
10	Spectrogram 1	1	2178.06029680368	2178.25982656191	928.312724401265	2878.63306977695	757_2175_3
11	Spectrogram 1	1	2178.6423535354	2178.79200615209	878.728308840867	2895.16120829708	757_2175_4
12	Spectrogram 1	1	2179.24684301655	2179.37049308276	663.862508079139	3010.85817793801	757_2175_5
13	Spectrogram 1	1	2179.87994226784	2180.09549493714	680.390646599272	2845.57679273668	757_2175_6
14	Spectrogram 1	1	2185.00711209384	2185.18440814678	614.278092518741	2581.12657641455	757_2185_1
15	Spectrogram 1	1	2185.52373651574	2185.80195083626	564.693676958342	2713.35168457562	757_2185_2
16	Spectrogram 1	1	2186.06283503699	2186.44015509952	597.749953998608	2481.95774529376	757_2185_3
17	Spectrogram 1	1	2186.64536230994	2186.87997504078	498.58112287781	2663.76726901522	757_2185_4
18	Spectrogram 1	1	2187.15081466168	2187.43906897797	564.693676958342	2647.23913049509	757_2185_5
19	Spectrogram 1	1	2187.72928030683	2187.99576240339	564.693676958342	2663.76726901522	757_2185_6
20	Spectrogram 1	1	2188.38535124851	2188.47790695328	630.806231038874	2746.40796161588	757_2185_7
21	Spectrogram 1	1	2986.06636198865	2986.31130396045	597.749953998608	2267.09194453203	757_2985_1
22	Spectrogram 1	1	2987.30736404571	2987.65777371516	630.806231038874	2267.09194453203	757_2985_2
23	Spectrogram 1	1	2989.03051998011	2989.23909186272	763.031339199937	2366.26077565283	757_2985_3
24	Spectrogram 1	1	3108.61240266541	3108.75693016992	630.806231038874	2597.65471493469	757_3105_1
25	Spectrogram 1	1	3109.20608828888	3109.27782456205	630.806231038874	2647.23913049509	757_3105_2
26	Spectrogram 1	1	3111.49430416743	3111.65019582658	614.278092518741	2597.65471493469	757_3110_1
27	Spectrogram 1	1	3112.39248922561	3112.67043398399	531.637399918076	2696.82354605548	757_3110_2
28	Spectrogram 1	1	3250.88597416689	3251.04897038228	696.918785119405	2597.65471493469	757_3250_1
29	Spectrogram 1	1	3251.33934882796	3251.56995745756	614.278092518741	2663.76726901522	757_3250_2
30	Spectrogram 1	1	3441.90632143023	3442.37396716949	448.996707317412	1953.0573126495	757_3440_1
31	Spectrogram 1	1	3446.05785341286	3446.42559076959	382.88415323688	2448.90146825349	757_3445_1
32	Spectrogram 1	1	3485.79240484159	3486.03568243117	630.806231038874	2448.90146825349	757_3485_1
33	Spectrogram 1	1	3487.72410967491	3488.05701719061	647.334369559006	2448.90146825349	757_3485_2
34	Spectrogram 1	1	3492.63767099349	3493.07854127354	696.918785119405	2597.65471493469	757_3490_1
35	Spectrogram 1	1	3499.67385977891	3500.04977778799	515.109261397944	2217.50752897163	757_3495_1
36	Spectrogram 1	1	3503.6881479839	3504.0118611776	415.940430277146	1804.30406596831	757_3500_1
37	Spectrogram 1	1	3505.93482080604	3506.23518846564	349.827876196615	1804.30406596831	757_3505_1
38	Spectrogram 1	1	3507.54413483295	3507.88908784006	448.996707317412	1870.41662004884	757_3505_2
39	Spectrogram 1	1	3512.64898246475	3512.94432968826	498.58112287781	1837.36034300857	757_3510_1
40	Spectrogram 1	1	3514.80448942917	3515.15820939814	548.165538438209	1853.88848152871	757_3510_2
41	Spectrogram 1	1	4907.88186858413	4908.10306772607	448.996707317412	2085.28242081057	757_4905_1
42	Spectrogram 1	1	4923.18274814928	4923.55540346054	482.052984357678	2052.2261437703	757_4920_1
43	Spectrogram 1	1	4925.19473929176	4925.6053154454	548.165538438209	2300.14822157229	757_4925_1
44	Spectrogram 1	1	4937.11406789117	4937.52405491446	581.221815478475	1969.58545116964	757_4935_1
45	Spectrogram 1	1	4939.08250657798	4939.41433334633	548.165538438209	2085.28242081057	757_4935_2
46	Spectrogram 1	1	4941.54097686722	4941.89596308894	614.278092518741	2200.9793904515	757_4940_1
47	Spectrogram 1	1	4946.611405866	4946.92664816499	448.996707317412	2267.09194453203	757_4945_1
48	Spectrogram 1	1	4954.99224120035	4955.38900321688	564.693676958342	2300.14822157229	757_4955_1
49	Spectrogram 1	1	4960.06304389554	4960.39563894999	432.468568797279	2184.45125193136	757_4960_1
