Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	1.44841239920338	1.74650542324523	349.827876196615	2349.73263713269	117_0_1
2	Spectrogram 1	1	10.2923146314712	10.5975964487949	515.109261397944	2349.73263713269	117_10_1
3	Spectrogram 1	1	11.0699099827747	11.4581293883567	465.524845837545	2465.42960677362	117_10_2
4	Spectrogram 1	1	18.1934298396822	18.5142918639681	597.749953998608	2515.01402233402	117_15_1
5	Spectrogram 1	1	18.6949220209048	18.9383816863398	597.749953998608	2465.42960677362	117_15_2
6	Spectrogram 1	1	19.1587011003017	19.3788060175839	597.749953998608	2680.29540753535	117_15_3
7	Spectrogram 1	1	19.6048296574451	19.8195703036436	614.278092518741	2713.35168457562	117_15_4
8	Spectrogram 1	1	46.3745126884069	46.664724185311	779.55947772007	2944.74562385748	117_45_1
9	Spectrogram 1	1	46.8838339612741	47.1787803464143	796.087616240203	3126.55514757894	117_45_2
10	Spectrogram 1	1	47.4492320354899	47.7254358102073	630.806231038874	2630.71099197495	117_45_3
11	Spectrogram 1	1	48.3612569531778	48.6005919569165	564.693676958342	2597.65471493469	117_45_4
12	Spectrogram 1	1	49.5601763612284	49.8927714156797	382.88415323688	2448.90146825349	117_45_5
13	Spectrogram 1	1	50.0879729428009	50.3938711600028	498.58112287781	2597.65471493469	117_50_1
14	Spectrogram 1	1	50.5309829973695	50.811940247474	482.052984357678	2663.76726901522	117_50_2
15	Spectrogram 1	1	50.934276659832	51.2114496627864	531.637399918076	2531.54216085416	117_50_3
16	Spectrogram 1	1	51.4063033094345	51.6719265418174	696.918785119405	2647.23913049509	117_50_4
17	Spectrogram 1	1	51.8961036775781	52.155852188727	663.862508079139	2713.35168457562	117_50_5
18	Spectrogram 1	1	52.4558794531973	52.6741429704613	729.975062159671	2829.04865421655	117_50_6
19	Spectrogram 1	1	53.0167938588129	53.2377325209381	829.143893280468	2680.29540753535	117_50_7
20	Spectrogram 1	1	54.0135816848054	54.2711858473902	779.55947772007	2531.54216085416	117_50_8
21	Spectrogram 1	1	60.1753651060255	60.455558378504	779.55947772007	2829.04865421655	117_60_1
22	Spectrogram 1	1	61.1304632404376	61.4492770228242	696.918785119405	2977.80190089774	117_60_2
23	Spectrogram 1	1	61.6500148980634	61.9528303979171	729.975062159671	3043.91445497827	117_60_3
24	Spectrogram 1	1	63.6171541971955	63.9248341562546	713.446923639538	2961.27376237761	117_60_4
25	Spectrogram 1	1	64.720603486658	64.9280380652241	680.390646599272	2779.46423865615	117_60_5
