Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	870.61704894472	870.848602763547	680.390646599272	2151.3949748911	114_870_1
2	Spectrogram 1	1	871.123350161833	871.334504308579	614.278092518741	2167.92311341123	114_870_2
3	Spectrogram 1	1	871.541515069013	871.809490168759	630.806231038874	2234.03566749176	114_870_3
4	Spectrogram 1	1	872.035369437264	872.232455736003	597.749953998608	2316.67636009243	114_870_4
5	Spectrogram 1	1	872.520950030444	872.740350329395	515.109261397944	2333.20449861256	114_870_5
6	Spectrogram 1	1	873.038502498778	873.260548568985	597.749953998608	2316.67636009243	114_870_6
7	Spectrogram 1	1	873.541240201789	873.798844364374	647.334369559006	2300.14822157229	114_870_7
8	Spectrogram 1	1	874.07741493913	874.292560895231	647.334369559006	2217.50752897163	114_870_8
9	Spectrogram 1	1	874.602170470813	874.838170066878	614.278092518741	2134.86683637097	114_870_9
10	Spectrogram 1	1	875.088655267164	875.344245754084	663.862508079139	2333.20449861256	114_875_1
11	Spectrogram 1	1	875.6086923227	875.890085571977	581.221815478475	2283.62008305216	114_875_2
12	Spectrogram 1	1	876.776912903477	877.060846052461	614.278092518741	2382.78891417296	114_875_3
13	Spectrogram 1	1	877.334512761192	877.579052201609	581.221815478475	2283.62008305216	114_875_4
14	Spectrogram 1	1	877.934821897616	878.235590346551	597.749953998608	2349.73263713269	114_875_5
15	Spectrogram 1	1	878.530170246936	878.797769465726	564.693676958342	2432.37332973336	114_875_6
16	Spectrogram 1	1	879.107607284291	879.409593625848	614.278092518741	2382.78891417296	114_875_7
17	Spectrogram 1	1	879.72141412731	879.98522294104	581.221815478475	2300.14822157229	114_875_8
18	Spectrogram 1	1	890.368582855136	890.623194676655	696.918785119405	2762.93610013602	114_890_1
19	Spectrogram 1	1	891.290560645139	891.561938312148	713.446923639538	2762.93610013602	114_890_2
20	Spectrogram 1	1	891.939688098728	892.154834054828	796.087616240203	2151.3949748911	114_890_3
21	Spectrogram 1	1	894.712344040933	894.927084687132	614.278092518741	2349.73263713269	114_890_4
22	Spectrogram 1	1	895.211333877787	895.581641673384	531.637399918076	2729.87982309575	114_895_1
23	Spectrogram 1	1	895.848907568476	896.094453846243	713.446923639538	2729.87982309575	114_895_2
24	Spectrogram 1	1	896.38473269208	896.700792616414	729.975062159671	2548.07029937429	114_895_3
25	Spectrogram 1	1	896.975603887193	897.322350667318	614.278092518741	2581.12657641455	114_895_4
26	Spectrogram 1	1	897.544075231954	897.86637252663	564.693676958342	2663.76726901522	114_895_5
27	Spectrogram 1	1	899.127768248005	899.278828174629	647.334369559006	1787.77592744818	114_895_6
28	Spectrogram 1	1	899.597040569069	899.882188820454	630.806231038874	2415.84519121323	114_895_7
29	Spectrogram 1	1	904.930518729342	905.162660117795	581.221815478475	2515.01402233402	114_905_1
30	Spectrogram 1	1	905.854079081882	906.178270448021	663.862508079139	2713.35168457562	114_905_2
31	Spectrogram 1	1	906.826938576343	907.060159445515	630.806231038874	2548.07029937429	114_905_3
32	Spectrogram 1	1	907.889116921224	908.045370441334	581.221815478475	2432.37332973336	114_905_4
33	Spectrogram 1	1	1010.61455546158	1010.88825494521	382.88415323688	2878.63306977695	114_1010_1
34	Spectrogram 1	1	1012.15025648129	1012.34251456972	415.940430277146	2200.9793904515	114_1010_2
35	Spectrogram 1	1	1736.54791906038	1736.73681627626	448.996707317412	2531.54216085416	114_1735_1
36	Spectrogram 1	1	1737.045791197	1737.28623800329	482.052984357678	2614.18285345482	114_1735_2
37	Spectrogram 1	1	1737.58031352031	1737.85480975434	432.468568797279	2531.54216085416	114_1735_3
38	Spectrogram 1	1	1893.89532459904	1894.18746582944	531.637399918076	2564.59843789442	114_1890_1
39	Spectrogram 1	1	1894.45505758699	1894.69959702741	531.637399918076	2696.82354605548	114_1890_2
40	Spectrogram 1	1	1894.95709416408	1895.22247802859	498.58112287781	2614.18285345482	114_1890_3
41	Spectrogram 1	1	1895.55617050379	1895.795591518	498.58112287781	2597.65471493469	114_1895_1
42	Spectrogram 1	1	4410.65507975163	4410.93666299127	597.749953998608	2928.21748533734	114_4410_1
43	Spectrogram 1	1	4411.2473604652	4411.56993208491	779.55947772007	3060.44259349841	114_4410_2
44	Spectrogram 1	1	4411.8901330463	4412.17383727423	630.806231038874	3192.66770165947	114_4410_3
45	Spectrogram 1	1	4413.00934109708	4413.30642603842	746.503200679804	3324.89280982053	114_4410_4
46	Spectrogram 1	1	4414.04819424632	4414.28884487854	696.918785119405	3093.49887053867	114_4410_5
47	Spectrogram 1	1	4414.64913693126	4414.91066748071	729.975062159671	2878.63306977695	114_4410_6
48	Spectrogram 1	1	4415.23522544815	4415.52396435344	581.221815478475	3176.13956313934	114_4415_1
49	Spectrogram 1	1	4415.89982631008	4416.21948378522	581.221815478475	3192.66770165947	114_4415_2
50	Spectrogram 1	1	4416.96715353993	4417.25096309904	763.031339199937	2564.59843789442	114_4415_3
51	Spectrogram 1	1	4417.9540774917	4418.20916825018	729.975062159671	2812.52051569641	114_4415_4
52	Spectrogram 1	1	4418.94298440528	4419.19864887785	729.975062159671	2531.54216085416	114_4415_5
53	Spectrogram 1	1	4419.56514826739	4419.78262195617	647.334369559006	2779.46423865615	114_4415_6
54	Spectrogram 1	1	4425.28915373001	4425.54341028523	630.806231038874	3010.85817793801	114_4425_1
55	Spectrogram 1	1	4426.69027944138	4426.96741355533	548.165538438209	2845.57679273668	114_4425_2
56	Spectrogram 1	1	4428.07250587347	4428.26059178784	647.334369559006	2597.65471493469	114_4425_3
57	Spectrogram 1	1	4429.74870027717	4430.04795552461	746.503200679804	2994.33003941788	114_4425_4
58	Spectrogram 1	1	4439.79694413509	4439.8364751895	680.390646599272	3027.38631645814	114_4440_1
59	Spectrogram 1	1	4440.63471539517	4440.89458490577	779.55947772007	2795.99237717628	114_4440_2
60	Spectrogram 1	1	4441.20703780995	4441.45077095481	630.806231038874	2944.74562385748	114_4440_3
61	Spectrogram 1	1	4444.07591801877	4444.34824694346	696.918785119405	2829.04865421655	114_4440_4
62	Spectrogram 1	1	4444.61230014724	4444.86535364373	812.615754760335	3010.85817793801	114_4440_5
63	Spectrogram 1	1	4594.02380081514	4594.30282376914	234.130906555684	2101.8105593307	114_4590_1
64	Spectrogram 1	1	4594.60250320425	4594.85410729254	366.356014716747	2399.31705269309	114_4590_2
65	Spectrogram 1	1	4595.09967062851	4595.33344661946	349.827876196615	2250.5638060119	114_4595_1
66	Spectrogram 1	1	4595.54549784792	4595.81459270002	399.412291757013	2432.37332973336	114_4595_2
67	Spectrogram 1	1	4596.02086542449	4596.29643440595	415.940430277146	2399.31705269309	114_4595_3
68	Spectrogram 1	1	4596.51151187215	4596.74020239085	564.693676958342	2548.07029937429	114_4595_4
69	Spectrogram 1	1	4596.98125145639	4597.15860444362	647.334369559006	2548.07029937429	114_4595_5
70	Spectrogram 1	1	4597.75603580743	4597.99648261372	663.862508079139	2696.82354605548	114_4595_6
71	Spectrogram 1	1	4598.25003933751	4598.3867241785	796.087616240203	2614.18285345482	114_4595_7
72	Spectrogram 1	1	4599.07992331303	4599.32505556455	878.728308840867	3010.85817793801	114_4595_8
73	Spectrogram 1	1	4600.73404558258	4600.8320676456	1209.29107924352	3357.9490868608	114_4600_1
74	Spectrogram 1	1	4601.7428631562	4602.05195932571	763.031339199937	3076.97073201854	114_4600_2
75	Spectrogram 1	1	4602.17609244774	4602.49967324688	729.975062159671	3176.13956313934	114_4600_3
76	Spectrogram 1	1	4602.62440172711	4602.94250006483	663.862508079139	3076.97073201854	114_4600_4
77	Spectrogram 1	1	4603.02772490191	4603.31721881331	680.390646599272	2895.16120829708	114_4600_5
78	Spectrogram 1	1	4603.49889854329	4603.85682781065	630.806231038874	2729.87982309575	114_4600_6
79	Spectrogram 1	1	4603.93071042342	4604.23387096633	515.109261397944	2729.87982309575	114_4600_7
80	Spectrogram 1	1	4604.37284000709	4604.62676854217	548.165538438209	2663.76726901522	114_4600_8
81	Spectrogram 1	1	4604.78896209554	4605.05196330417	515.109261397944	2663.76726901522	114_4600_9
82	Spectrogram 1	1	4620.13645289869	4620.42408591219	498.58112287781	2680.29540753535	114_4620_1
83	Spectrogram 1	1	4620.57535858304	4620.83163787309	515.109261397944	2729.87982309575	114_4620_2
84	Spectrogram 1	1	4620.98435821041	4621.28052999321	531.637399918076	2829.04865421655	114_4620_3
85	Spectrogram 1	1	4621.42392747314	4621.69190059401	432.468568797279	2696.82354605548	114_4620_4
86	Spectrogram 1	1	4621.86656245289	4622.08912519128	515.109261397944	2614.18285345482	114_4620_5
87	Spectrogram 1	1	4625.81982970203	4626.02273763772	415.940430277146	2333.20449861256	114_4625_1
88	Spectrogram 1	1	4627.10113165122	4627.38399014905	366.356014716747	2448.90146825349	114_4625_2
89	Spectrogram 1	1	4628.88482285758	4629.15932867716	399.412291757013	2564.59843789442	114_4625_3
90	Spectrogram 1	1	4629.4995739256	4629.76210757713	333.299737676482	2581.12657641455	114_4625_4
91	Spectrogram 1	1	4635.71641082325	4635.97064740168	515.109261397944	2432.37332973336	114_4635_1
92	Spectrogram 1	1	4647.33871479156	4647.61240112433	465.524845837545	2333.20449861256	114_4645_1
93	Spectrogram 1	1	4647.79769985785	4648.03141107892	515.109261397944	2267.09194453203	114_4645_2
94	Spectrogram 1	1	4649.84367242043	4650.10352296413	482.052984357678	2167.92311341123	114_4645_3
95	Spectrogram 1	1	4650.28115193412	4650.5365498968	382.88415323688	2382.78891417296	114_4650_1
96	Spectrogram 1	1	4650.71389170743	4650.97241876759	531.637399918076	2234.03566749176	114_4650_2
97	Spectrogram 1	1	4651.93253845991	4652.20734034928	382.88415323688	2283.62008305216	114_4650_3
98	Spectrogram 1	1	4652.38955108192	4652.66927364526	448.996707317412	2316.67636009243	114_4650_4
99	Spectrogram 1	1	4653.08865905577	4653.33584802661	581.221815478475	2349.73263713269	114_4650_5
100	Spectrogram 1	1	4653.74454060528	4653.98158317352	597.749953998608	2432.37332973336	114_4650_6
101	Spectrogram 1	1	4657.1079931776	4657.38970679866	415.940430277146	2234.03566749176	114_4655_1
102	Spectrogram 1	1	4661.2802847472	4661.53159386481	432.468568797279	2283.62008305216	114_4660_1
103	Spectrogram 1	1	4661.77197921472	4661.99536680596	564.693676958342	2498.48588381389	114_4660_2
104	Spectrogram 1	1	4662.27362689753	4662.55512077392	515.109261397944	2333.20449861256	114_4660_3
105	Spectrogram 1	1	4662.73231047081	4662.97346507263	482.052984357678	2481.95774529376	114_4660_4
106	Spectrogram 1	1	4663.26852111464	4663.52097440235	498.58112287781	2581.12657641455	114_4660_5
107	Spectrogram 1	1	4664.81120824451	4665.10191035015	448.996707317412	2481.95774529376	114_4660_6
108	Spectrogram 1	1	4665.66444691447	4665.92240947127	399.412291757013	2597.65471493469	114_4665_1
109	Spectrogram 1	1	4666.12980411335	4666.38854094995	399.412291757013	2366.26077565283	114_4665_2
110	Spectrogram 1	1	4672.27243726073	4672.58979114677	349.827876196615	2382.78891417296	114_4670_1
111	Spectrogram 1	1	4672.7923956691	4673.02061264725	482.052984357678	2349.73263713269	114_4670_2
112	Spectrogram 1	1	4675.11332903223	4675.36683278181	316.771599156349	2432.37332973336	114_4675_1
113	Spectrogram 1	1	4675.57972970343	4675.82686610868	349.827876196615	2448.90146825349	114_4675_2
114	Spectrogram 1	1	4676.1107782722	4676.28565958171	432.468568797279	2415.84519121323	114_4675_3
115	Spectrogram 1	1	4677.14349811798	4677.39245474081	366.356014716747	2349.73263713269	114_4675_4
116	Spectrogram 1	1	4677.57584720162	4677.77740955387	382.88415323688	2399.31705269309	114_4675_5
117	Spectrogram 1	1	4682.66609679308	4682.91289279256	415.940430277146	2415.84519121323	114_4680_1
118	Spectrogram 1	1	4683.14914345096	4683.41904167483	432.468568797279	2217.50752897163	114_4680_2
119	Spectrogram 1	1	4683.61674672635	4683.84490136472	531.637399918076	2399.31705269309	114_4680_3
