Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	3431.4545392383	3431.71221044706	531.637399918076	2564.59843789442	187_3430_1
2	Spectrogram 1	1	4400.54267958353	4401.20986506848	614.278092518741	2515.01402233402	187_4400_1
3	Spectrogram 1	1	4401.73063021589	4402.42928339322	729.975062159671	2564.59843789442	187_4400_2
4	Spectrogram 1	1	4403.00140997674	4403.74026917496	729.975062159671	2481.95774529376	187_4400_3
5	Spectrogram 1	1	4409.17429937839	4409.89452778455	630.806231038874	2481.95774529376	187_4405_1
6	Spectrogram 1	1	4479.43415734013	4479.61792714132	548.165538438209	2878.63306977695	187_4475_1
7	Spectrogram 1	1	8721.69483610374	8722.23333314887	663.862508079139	2795.99237717628	187_8720_1
8	Spectrogram 1	1	8962.61814837703	8962.80647456602	465.524845837545	3473.64605650173	187_8960_1
9	Spectrogram 1	1	8962.95562294402	8963.14126091908	548.165538438209	3523.23047206213	187_8960_2
10	Spectrogram 1	1	8963.32940632998	8963.49674859231	548.165538438209	3572.81488762253	187_8960_3
11	Spectrogram 1	1	8963.66034958144	8963.85797568843	630.806231038874	3605.87116466279	187_8960_4
12	Spectrogram 1	1	8964.03059766193	8964.22380586853	614.278092518741	3523.23047206213	187_8960_5
13	Spectrogram 1	1	8964.36279710684	8964.58815579521	597.749953998608	3605.87116466279	187_8960_6
14	Spectrogram 1	1	10193.6715838538	10193.9155959282	399.412291757013	2762.93610013602	187_10190_1
15	Spectrogram 1	1	10194.2614859499	10194.5282713426	498.58112287781	2630.71099197495	187_10190_2
16	Spectrogram 1	1	10194.8152402324	10195.0515583461	548.165538438209	2564.59843789442	187_10190_3
17	Spectrogram 1	1	10195.3800932272	10195.6024006211	548.165538438209	2465.42960677362	187_10195_1
18	Spectrogram 1	1	11052.4721990212	11052.8367244641	548.165538438209	2696.82354605548	187_11050_1
19	Spectrogram 1	1	11683.0579901271	11683.555137785	581.221815478475	2878.63306977695	187_11680_1
20	Spectrogram 1	1	11683.9312613968	11684.3627212706	498.58112287781	2944.74562385748	187_11680_2
21	Spectrogram 1	1	13855.804565393	13856.0653402233	763.031339199937	2713.35168457562	187_13855_1
22	Spectrogram 1	1	13872.4548200424	13872.7850622321	729.975062159671	2944.74562385748	187_13870_1
