Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	945.234296882247	945.488322763738	597.749953998608	2465.42960677362	40_945_1
2	Spectrogram 1	1	945.777406012168	945.923876559195	548.165538438209	2366.26077565283	40_945_2
3	Spectrogram 1	1	946.311546963251	946.607111635273	614.278092518741	2399.31705269309	40_945_3
4	Spectrogram 1	1	946.844018586076	947.130854652383	630.806231038874	2415.84519121323	40_945_4
5	Spectrogram 1	1	950.684362339491	950.858647133841	647.334369559006	2382.78891417296	40_950_1
6	Spectrogram 1	1	951.18252923163	951.51277142133	680.390646599272	2647.23913049509	40_950_2
7	Spectrogram 1	1	951.749739300557	952.08376722321	680.390646599272	2581.12657641455	40_950_3
8	Spectrogram 1	1	953.31988795689	953.63214085599	729.975062159671	2349.73263713269	40_950_4
9	Spectrogram 1	1	983.109296823546	983.325671893195	465.524845837545	2432.37332973336	40_980_1
10	Spectrogram 1	1	984.223723728917	984.517761506142	581.221815478475	2465.42960677362	40_980_2
11	Spectrogram 1	1	984.943764602413	985.3161003532	581.221815478475	2366.26077565283	40_980_3
12	Spectrogram 1	1	1416.31884294747	1416.47143019588	597.749953998608	2085.28242081057	40_1415_1
13	Spectrogram 1	1	1416.94413510303	1417.20041439308	581.221815478475	2316.67636009243	40_1415_2
14	Spectrogram 1	1	1417.63755346091	1417.94060302945	531.637399918076	2415.84519121323	40_1415_3
15	Spectrogram 1	1	1419.28725553422	1419.50626622685	696.918785119405	2399.31705269309	40_1415_4
16	Spectrogram 1	1	1421.59155036911	1421.84505411869	564.693676958342	2267.09194453203	40_1420_1
17	Spectrogram 1	1	2419.07237428772	2419.48692130684	349.827876196615	2019.16986673004	40_2415_1
18	Spectrogram 1	1	3175.25346366596	3175.55528309837	201.074629515419	1506.79757260592	40_3175_1
19	Spectrogram 1	1	3401.93507996753	3402.95263187496	399.412291757013	2680.29540753535	40_3400_1
20	Spectrogram 1	1	3404.42900365525	3404.74541235725	482.052984357678	2052.2261437703	40_3400_2
