Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	3716.76327273083	3716.96852764904	829.143893280468	2366.26077565283	157_3715_1
2	Spectrogram 1	1	3717.10075228783	3717.42557644992	729.975062159671	2250.5638060119	157_3715_2
3	Spectrogram 1	1	3717.58253077887	3717.87426955102	812.615754760335	2118.33869785083	157_3715_3
4	Spectrogram 1	1	3718.07488996432	3718.38516107808	713.446923639538	2267.09194453203	157_3715_4
5	Spectrogram 1	1	3718.57497181029	3718.87854517155	729.975062159671	2234.03566749176	157_3715_5
6	Spectrogram 1	1	3719.07873655347	3719.39098861342	763.031339199937	2151.3949748911	157_3715_6
7	Spectrogram 1	1	6783.4938609085	6783.69099238415	696.918785119405	2581.12657641455	157_6780_1
8	Spectrogram 1	1	6783.95862689256	6784.18856013358	597.749953998608	2448.90146825349	157_6780_2
9	Spectrogram 1	1	6784.44480669802	6784.71529656767	647.334369559006	2696.82354605548	157_6780_3
10	Spectrogram 1	1	6784.94397217402	6785.23050458172	630.806231038874	2630.71099197495	157_6780_4
11	Spectrogram 1	1	6785.44374664054	6785.70861820699	630.806231038874	2696.82354605548	157_6785_1
12	Spectrogram 1	1	6785.95290274415	6786.22573178242	713.446923639538	2779.46423865615	157_6785_2
13	Spectrogram 1	1	6786.48483896223	6786.74602690204	647.334369559006	2564.59843789442	157_6785_3
14	Spectrogram 1	1	6842.6686491386	6842.85623012795	647.334369559006	2713.35168457562	157_6840_1
15	Spectrogram 1	1	6843.16305991539	6843.36928691056	663.862508079139	2663.76726901522	157_6840_2
16	Spectrogram 1	1	6843.66953981199	6843.87091359499	630.806231038874	2498.48588381389	157_6840_3
17	Spectrogram 1	1	6844.18125949325	6844.43637959939	696.918785119405	2630.71099197495	157_6840_4
18	Spectrogram 1	1	6844.6881670929	6844.9486266793	647.334369559006	2630.71099197495	157_6840_5
19	Spectrogram 1	1	6845.24111368174	6845.49289743157	614.278092518741	2597.65471493469	157_6845_1
20	Spectrogram 1	1	6845.763878777	6846.0332324498	630.806231038874	2680.29540753535	157_6845_2
