Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	1619.94569529674	1620.28813697009	432.468568797279	2035.69800525017	212_1620_1
2	Spectrogram 1	1	1626.04871400178	1626.46551578043	448.996707317412	2283.62008305216	212_1625_1
3	Spectrogram 1	1	1627.23735441726	1627.61145220053	349.827876196615	2267.09194453203	212_1625_2
4	Spectrogram 1	1	1628.75859677327	1629.30166728604	382.88415323688	2399.31705269309	212_1625_3
5	Spectrogram 1	1	1629.69210265176	1630.04932024283	382.88415323688	2002.6417282099	212_1625_4
6	Spectrogram 1	1	1631.18783782159	1631.54450390361	432.468568797279	1804.30406596831	212_1630_1
7	Spectrogram 1	1	1633.3045561482	1633.59169691018	432.468568797279	2052.2261437703	212_1630_2
8	Spectrogram 1	1	1636.09243401372	1636.39448051775	448.996707317412	2085.28242081057	212_1635_1
9	Spectrogram 1	1	1639.12423678462	1639.45616536467	316.771599156349	2415.84519121323	212_1635_2
10	Spectrogram 1	1	1643.00336207151	1643.36116875804	448.996707317412	2134.86683637097	212_1640_1
11	Spectrogram 1	1	1653.2896165432	1653.62490071585	432.468568797279	1953.0573126495	212_1650_1
12	Spectrogram 1	1	1654.82986293989	1655.16870986085	448.996707317412	2267.09194453203	212_1650_2
13	Spectrogram 1	1	1656.26936794939	1656.59525338502	399.412291757013	2151.3949748911	212_1655_1
14	Spectrogram 1	1	1720.46509359291	1720.80133873061	465.524845837545	2134.86683637097	212_1720_1
15	Spectrogram 1	1	1723.08380140704	1723.35594808659	448.996707317412	2068.75428229043	212_1720_2
16	Spectrogram 1	1	1726.54204996626	1726.93130693891	399.412291757013	2366.26077565283	212_1725_1
17	Spectrogram 1	1	1730.37703639661	1730.7109177402	432.468568797279	2581.12657641455	212_1730_1
18	Spectrogram 1	1	5464.69790455296	5464.98614648568	647.334369559006	2531.54216085416	212_5460_1
19	Spectrogram 1	1	7735.96466493597	7736.29425023043	415.940430277146	1589.43826520658	212_7735_1
20	Spectrogram 1	1	7737.03673081348	7737.37055243754	382.88415323688	1754.71965040791	212_7735_2
