Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	2512.54222103898	2513.01178505504	498.58112287781	3126.55514757894	662_2510_1
2	Spectrogram 1	1	2513.21579295539	2513.67702379353	382.88415323688	3027.38631645814	662_2510_2
3	Spectrogram 1	1	2515.78205607753	2516.47723462341	614.278092518741	3192.66770165947	662_2515_1
4	Spectrogram 1	1	2517.08288521592	2517.72680157841	696.918785119405	3076.97073201854	662_2515_2
5	Spectrogram 1	1	5171.47825601564	5171.89514719868	448.996707317412	2630.71099197495	662_5170_1
6	Spectrogram 1	1	5172.27672687716	5172.64255333307	597.749953998608	2448.90146825349	662_5170_2
7	Spectrogram 1	1	5173.07891203836	5173.44001400614	564.693676958342	2366.26077565283	662_5170_3
8	Spectrogram 1	1	5174.04822475676	5174.41931980332	597.749953998608	2481.95774529376	662_5170_4
9	Spectrogram 1	1	5181.28677427171	5181.68746418397	713.446923639538	2729.87982309575	662_5180_1
10	Spectrogram 1	1	5188.09684123969	5188.5377140472	614.278092518741	2795.99237717628	662_5185_1
11	Spectrogram 1	1	5189.14794652418	5189.53492220105	647.334369559006	2581.12657641455	662_5185_2
12	Spectrogram 1	1	5204.5394278206	5204.95521057053	614.278092518741	2415.84519121323	662_5200_1
13	Spectrogram 1	1	5205.99518524597	5206.41434960413	597.749953998608	2531.54216085416	662_5205_1
14	Spectrogram 1	1	5207.09162601485	5207.5036540571	663.862508079139	2448.90146825349	662_5205_2
15	Spectrogram 1	1	5208.27436784181	5208.74855985222	548.165538438209	2515.01402233402	662_5205_3
16	Spectrogram 1	1	6068.17452904033	6068.87754989766	680.390646599272	2448.90146825349	662_6065_1
17	Spectrogram 1	1	6069.34209929976	6070.03542062198	680.390646599272	2465.42960677362	662_6065_2
18	Spectrogram 1	1	6070.52875379889	6071.22200613119	647.334369559006	2746.40796161588	662_6070_1
19	Spectrogram 1	1	6320.7164554854	6321.41697887363	366.356014716747	2680.29540753535	662_6320_1
20	Spectrogram 1	1	6321.99833693435	6322.68841530312	515.109261397944	2630.71099197495	662_6320_2
21	Spectrogram 1	1	8764.95152528481	8765.18992199643	564.693676958342	3291.83653278027	662_8765_1
22	Spectrogram 1	1	8768.23245145627	8768.46890348054	415.940430277146	2928.21748533734	662_8765_2
23	Spectrogram 1	1	8777.38457804789	8777.70235291609	498.58112287781	2663.76726901522	662_8775_1
24	Spectrogram 1	1	9459.97474448665	9460.44450538154	448.996707317412	2944.74562385748	662_9460_1
25	Spectrogram 1	1	9460.70817542154	9461.21168172086	432.468568797279	3043.91445497827	662_9460_2
26	Spectrogram 1	1	9461.47721315792	9461.99744949736	465.524845837545	3076.97073201854	662_9460_3
27	Spectrogram 1	1	9575.9078892023	9576.40281934551	498.58112287781	3043.91445497827	662_9575_1
28	Spectrogram 1	1	9576.5879811141	9577.02447095255	465.524845837545	3275.30839426014	662_9575_2
29	Spectrogram 1	1	10477.6321119502	10477.9651008544	482.052984357678	2944.74562385748	662_10475_1
30	Spectrogram 1	1	10478.3100120781	10478.624223951	399.412291757013	1870.41662004884	662_10475_2
31	Spectrogram 1	1	10479.0498570813	10479.3765774145	432.468568797279	2498.48588381389	662_10475_3
