Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	2196.46725805264	2197.2244006015	581.221815478475	2729.87982309575	100_2195_1
2	Spectrogram 1	1	2197.73865114649	2198.37372724402	581.221815478475	2812.52051569641	100_2195_2
3	Spectrogram 1	1	2198.98762645579	2199.58318728134	614.278092518741	2696.82354605548	100_2195_3
4	Spectrogram 1	1	2200.2733615271	2200.92256551664	630.806231038874	3192.66770165947	100_2200_1
5	Spectrogram 1	1	2201.35090470507	2202.00279986794	614.278092518741	3209.1958401796	100_2200_2
6	Spectrogram 1	1	2202.45940254486	2203.10454348278	647.334369559006	3242.25211721987	100_2200_3
7	Spectrogram 1	1	2204.9799767525	2205.56853537216	597.749953998608	2647.23913049509	100_2205_1
8	Spectrogram 1	1	2205.93322099551	2206.58908012042	548.165538438209	2961.27376237761	100_2205_2
9	Spectrogram 1	1	2207.04747852638	2207.67404617651	581.221815478475	2746.40796161588	100_2205_3
10	Spectrogram 1	1	2210.2012746388	2210.93454618791	482.052984357678	2630.71099197495	100_2210_1
11	Spectrogram 1	1	2211.41595950538	2212.01768840374	647.334369559006	2713.35168457562	100_2210_2
12	Spectrogram 1	1	2212.81172944986	2213.47182218274	630.806231038874	2928.21748533734	100_2210_3
13	Spectrogram 1	1	2214.0698426784	2214.71880436693	729.975062159671	2928.21748533734	100_2210_4
14	Spectrogram 1	1	2215.66642472233	2216.24509422041	515.109261397944	2531.54216085416	100_2215_1
15	Spectrogram 1	1	2223.57004984868	2224.25135816381	746.503200679804	2779.46423865615	100_2220_1
16	Spectrogram 1	1	2228.8340749376	2229.53321011711	763.031339199937	2746.40796161588	100_2225_1
17	Spectrogram 1	1	2230.03826413089	2230.6372581006	779.55947772007	2895.16120829708	100_2230_1
18	Spectrogram 1	1	2241.31021380586	2242.01994290834	729.975062159671	2795.99237717628	100_2240_1
19	Spectrogram 1	1	2242.29735680408	2242.92551061793	630.806231038874	2862.10493125681	100_2240_2
20	Spectrogram 1	1	2243.29157258512	2243.86532035236	647.334369559006	2829.04865421655	100_2240_3
21	Spectrogram 1	1	2244.18956121827	2244.54313431962	614.278092518741	2713.35168457562	100_2240_4
22	Spectrogram 1	1	2250.63369068237	2251.27462135426	812.615754760335	2911.68934681721	100_2250_1
23	Spectrogram 1	1	2271.42911559722	2272.1733701736	746.503200679804	2680.29540753535	100_2270_1
24	Spectrogram 1	1	2280.21180818003	2280.99232666074	729.975062159671	2647.23913049509	100_2280_1
25	Spectrogram 1	1	2281.43903883988	2281.95620467583	548.165538438209	3176.13956313934	100_2280_2
26	Spectrogram 1	1	2309.00057212829	2309.29231090043	531.637399918076	2283.62008305216	100_2305_1
27	Spectrogram 1	1	3342.42704872186	3342.60357431967	713.446923639538	2448.90146825349	100_3340_1
28	Spectrogram 1	1	3343.1497960666	3343.31625937241	763.031339199937	2581.12657641455	100_3340_2
29	Spectrogram 1	1	3343.74796607132	3343.93747737498	763.031339199937	2597.65471493469	100_3340_3
30	Spectrogram 1	1	3344.42987414454	3344.60735315897	779.55947772007	2498.48588381389	100_3340_4
31	Spectrogram 1	1	3351.54811791346	3351.66047333158	680.390646599272	2548.07029937429	100_3350_1
32	Spectrogram 1	1	3352.19219515987	3352.26923131041	729.975062159671	2399.31705269309	100_3350_2
33	Spectrogram 1	1	3352.75687921122	3352.98821825413	614.278092518741	2465.42960677362	100_3350_3
34	Spectrogram 1	1	3353.41262104393	3353.55415733043	696.918785119405	2597.65471493469	100_3350_4
35	Spectrogram 1	1	3353.98669804427	3354.18913943459	614.278092518741	2349.73263713269	100_3350_5
36	Spectrogram 1	1	3354.63852989156	3354.791427479	564.693676958342	2548.07029937429	100_3350_6
37	Spectrogram 1	1	4532.0806421412	4532.38935549111	168.018352475153	2432.37332973336	100_4530_1
