Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	2916.50214513116	2916.70950799188	597.749953998608	2531.54216085416	80_2915_1
2	Spectrogram 1	1	2917.33267253009	2917.69428608817	614.278092518741	2581.12657641455	80_2915_2
3	Spectrogram 1	1	2917.87449176768	2918.19422319639	630.806231038874	2829.04865421655	80_2915_3
4	Spectrogram 1	1	2918.47953454576	2918.68579220027	729.975062159671	2581.12657641455	80_2915_4
5	Spectrogram 1	1	2922.43310084266	2922.76544488999	630.806231038874	2250.5638060119	80_2920_1
6	Spectrogram 1	1	3918.83924386064	3919.02732751191	515.109261397944	2647.23913049509	80_3915_1
7	Spectrogram 1	1	4362.76304896093	4363.02935400931	647.334369559006	2167.92311341123	80_4360_1
8	Spectrogram 1	1	4363.31840824935	4363.59032802428	482.052984357678	2200.9793904515	80_4360_2
9	Spectrogram 1	1	4397.77602162915	4398.09047949811	663.862508079139	2349.73263713269	80_4395_1
10	Spectrogram 1	1	4415.72511995388	4416.00760381906	548.165538438209	2151.3949748911	80_4415_1
11	Spectrogram 1	1	4416.22291975604	4416.50804170572	515.109261397944	2283.62008305216	80_4415_2
12	Spectrogram 1	1	4669.19368558858	4669.29472440884	729.975062159671	2680.29540753535	80_4665_2
13	Spectrogram 1	1	4669.74121869464	4669.88661671126	663.862508079139	2614.18285345482	80_4665_1
14	Spectrogram 1	1	4670.3841392903	4670.51733470146	729.975062159671	2928.21748533734	80_4670_1
15	Spectrogram 1	1	4671.22770498657	4671.46415701084	597.749953998608	2878.63306977695	80_4670_2
16	Spectrogram 1	1	4671.94530047943	4672.05993596139	696.918785119405	2597.65471493469	80_4670_3
17	Spectrogram 1	1	5287.93634467487	5288.15104021786	746.503200679804	2597.65471493469	80_5285_1
18	Spectrogram 1	1	5294.21155002078	5294.4340412891	663.862508079139	2994.33003941788	80_5290_1
19	Spectrogram 1	1	5294.93414577794	5295.21584730094	663.862508079139	2564.59843789442	80_5290_2
20	Spectrogram 1	1	5295.49926307121	5295.53783936778	729.975062159671	1672.07895780725	80_5295_1
21	Spectrogram 1	1	5300.68918666839	5300.92486830244	548.165538438209	2531.54216085416	80_5300_1
