Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	9271.43939565654	9271.77617316634	465.524845837545	2217.50752897163	83_9270_1
2	Spectrogram 1	1	10978.3119396276	10978.542359614	448.996707317412	2680.29540753535	83_10975_1
3	Spectrogram 1	1	10978.7880641917	10978.9095172132	564.693676958342	2845.57679273668	83_10975_2
4	Spectrogram 1	1	10979.2397860807	10979.4033575989	531.637399918076	2647.23913049509	83_10975_3
5	Spectrogram 1	1	10979.9025062014	10980.0033083561	581.221815478475	2680.29540753535	83_10975_4
6	Spectrogram 1	1	10980.4217743082	10980.5668992338	548.165538438209	2415.84519121323	83_10980_1
7	Spectrogram 1	1	10981.0856114814	10981.2254638603	696.918785119405	2614.18285345482	83_10980_2
8	Spectrogram 1	1	13227.8506078215	13228.399851263	515.109261397944	2300.14822157229	83_13225_1
9	Spectrogram 1	1	13228.6370580811	13229.1985632487	663.862508079139	2448.90146825349	83_13225_2
10	Spectrogram 1	1	13229.5812409311	13229.9553084395	581.221815478475	2448.90146825349	83_13225_3
11	Spectrogram 1	1	13230.117913522	13230.6717985827	630.806231038874	2316.67636009243	83_13230_1
12	Spectrogram 1	1	13230.9903365715	13231.5895123989	564.693676958342	2283.62008305216	83_13230_2
13	Spectrogram 1	1	13231.8874788979	13232.3513530776	581.221815478475	2167.92311341123	83_13230_3
14	Spectrogram 1	1	13238.335259669	13238.7163901034	564.693676958342	2217.50752897163	83_13235_1
15	Spectrogram 1	1	13239.5241297652	13240.1219072748	581.221815478475	2184.45125193136	83_13235_2
16	Spectrogram 1	1	13240.3472751478	13240.6365988366	763.031339199937	2316.67636009243	83_13240_1
17	Spectrogram 1	1	13241.102816143	13241.5556341368	729.975062159671	2498.48588381389	83_13240_2
18	Spectrogram 1	1	13241.8881354454	13242.305029631	663.862508079139	2481.95774529376	83_13240_3
19	Spectrogram 1	1	13242.6207697777	13243.1335048714	878.728308840867	2498.48588381389	83_13240_4
20	Spectrogram 1	1	13243.3493690676	13243.5735191719	763.031339199937	2448.90146825349	83_13240_5
21	Spectrogram 1	1	13244.1394790404	13244.459575895	779.55947772007	2399.31705269309	83_13240_6
22	Spectrogram 1	1	13244.9357213887	13245.2928742423	829.143893280468	2382.78891417296	83_13245_1
23	Spectrogram 1	1	13245.6681790018	13246.0300595135	597.749953998608	2465.42960677362	83_13245_2
24	Spectrogram 1	1	13246.4257360629	13247.0369532319	531.637399918076	2515.01402233402	83_13245_3
25	Spectrogram 1	1	13247.1629937707	13247.4492952904	597.749953998608	2515.01402233402	83_13245_4
26	Spectrogram 1	1	13247.9016242582	13248.2908812308	548.165538438209	2448.90146825349	83_13245_5
27	Spectrogram 1	1	13248.6673390499	13249.0472239821	531.637399918076	2531.54216085416	83_13245_6
28	Spectrogram 1	1	13249.3795322823	13249.6035386382	482.052984357678	2812.52051569641	83_13245_7
29	Spectrogram 1	1	13250.0980614993	13250.5068204367	548.165538438209	2729.87982309575	83_13250_1
30	Spectrogram 1	1	13250.8027168268	13251.3003577439	829.143893280468	3076.97073201854	83_13250_2
31	Spectrogram 1	1	13251.5702917557	13251.9894688562	796.087616240203	2481.95774529376	83_13250_3
32	Spectrogram 1	1	13252.3797452936	13253.0231544467	680.390646599272	2267.09194453203	83_13250_4
33	Spectrogram 1	1	13253.2392103608	13253.8069862088	680.390646599272	2333.20449861256	83_13250_5
34	Spectrogram 1	1	13254.9839939269	13255.4040170667	548.165538438209	2581.12657641455	83_13255_1
35	Spectrogram 1	1	13255.7791985241	13256.0884045764	498.58112287781	2349.73263713269	83_13255_2
36	Spectrogram 1	1	13260.6712573301	13261.6046754013	663.862508079139	2713.35168457562	83_13260_1
37	Spectrogram 1	1	13261.7320525972	13262.3153544531	630.806231038874	2630.71099197495	83_13260_2
38	Spectrogram 1	1	13262.7327587632	13263.6015089095	630.806231038874	2713.35168457562	83_13260_3
39	Spectrogram 1	1	13263.7790952605	13264.3222594479	763.031339199937	2829.04865421655	83_13260_4
40	Spectrogram 1	1	13264.6398215687	13265.0116885907	779.55947772007	2762.93610013602	83_13260_5
41	Spectrogram 1	1	13265.378216145	13265.6841143623	713.446923639538	2548.07029937429	83_13265_1
42	Spectrogram 1	1	13268.3076185122	13269.0860281343	581.221815478475	2498.48588381389	83_13265_2
43	Spectrogram 1	1	13269.2860840902	13269.8909667745	680.390646599272	2465.42960677362	83_13265_3
44	Spectrogram 1	1	13271.1280862635	13271.4729536575	465.524845837545	2415.84519121323	83_13270_1
45	Spectrogram 1	1	13271.9544544376	13272.3236920285	564.693676958342	2349.73263713269	83_13270_2
46	Spectrogram 1	1	13274.2031807281	13275.0015713741	564.693676958342	2663.76726901522	83_13270_3
47	Spectrogram 1	1	13275.2237190257	13275.7248883236	432.468568797279	2349.73263713269	83_13275_1
48	Spectrogram 1	1	13279.3351107891	13279.9144305299	647.334369559006	2696.82354605548	83_13275_2
49	Spectrogram 1	1	13280.3493597153	13280.4436336488	713.446923639538	2267.09194453203	83_13280_1
50	Spectrogram 1	1	13281.177855518	13281.6038115809	581.221815478475	2316.67636009243	83_13280_2
51	Spectrogram 1	1	13282.7892070711	13283.5587663296	531.637399918076	2316.67636009243	83_13280_3
52	Spectrogram 1	1	13283.7554159877	13284.3422108845	498.58112287781	2349.73263713269	83_13280_4
53	Spectrogram 1	1	13284.5869591122	13285.151505016	515.109261397944	2498.48588381389	83_13280_5
54	Spectrogram 1	1	13285.3954862947	13285.9160520763	465.524845837545	2366.26077565283	83_13285_1
55	Spectrogram 1	1	13289.1950298455	13289.9012477823	614.278092518741	2663.76726901522	83_13285_2
56	Spectrogram 1	1	13290.0881698197	13290.6995362543	630.806231038874	2647.23913049509	83_13290_1
57	Spectrogram 1	1	13291.7319035473	13292.2384086063	614.278092518741	2448.90146825349	83_13290_2
58	Spectrogram 1	1	13296.4773046509	13297.2245604248	498.58112287781	2415.84519121323	83_13295_1
59	Spectrogram 1	1	13297.417441775	13297.9299001217	746.503200679804	2382.78891417296	83_13295_2
60	Spectrogram 1	1	13298.2500961804	13298.6558505826	729.975062159671	2779.46423865615	83_13295_3
61	Spectrogram 1	1	13299.1525651713	13299.6408541658	746.503200679804	2762.93610013602	83_13295_4
62	Spectrogram 1	1	13299.9356214961	13300.4379708958	548.165538438209	2812.52051569641	83_13300_1
63	Spectrogram 1	1	13305.0748791631	13305.755038674	465.524845837545	2448.90146825349	83_13305_1
64	Spectrogram 1	1	13306.1699359721	13306.702277811	415.940430277146	2647.23913049509	83_13305_2
65	Spectrogram 1	1	13585.7976730845	13586.0609348902	597.749953998608	2415.84519121323	83_13585_1
66	Spectrogram 1	1	13587.9681662444	13588.34323298	630.806231038874	2564.59843789442	83_13585_2
67	Spectrogram 1	1	13588.8350045957	13589.1423210881	630.806231038874	2481.95774529376	83_13585_3
68	Spectrogram 1	1	13599.14458146	13599.5455179271	647.334369559006	2614.18285345482	83_13595_1
69	Spectrogram 1	1	13599.9982203134	13600.5058296577	663.862508079139	2696.82354605548	83_13600_1
70	Spectrogram 1	1	13823.1412684103	13823.2187110904	647.334369559006	2316.67636009243	83_13820_1
71	Spectrogram 1	1	18823.6752564937	18824.2125294113	300.243460636216	3126.55514757894	83_18820_1
72	Spectrogram 1	1	18824.5409765808	18825.0907555388	465.524845837545	2415.84519121323	83_18820_2
73	Spectrogram 1	1	18989.8622795262	18990.0003036646	448.996707317412	2729.87982309575	83_18990_1
74	Spectrogram 1	1	18990.3038303379	18990.5945307178	548.165538438209	2564.59843789442	83_18990_2
75	Spectrogram 1	1	18990.773963562	18991.063490154	498.58112287781	2415.84519121323	83_18990_3
76	Spectrogram 1	1	18991.284138169	18991.5786966788	482.052984357678	2333.20449861256	83_18990_4
77	Spectrogram 1	1	19003.5276842231	19004.0907864541	713.446923639538	2448.90146825349	83_19000_1
78	Spectrogram 1	1	19004.7443948842	19005.3634686055	597.749953998608	2481.95774529376	83_19000_2
79	Spectrogram 1	1	19403.390824713	19403.8378287821	597.749953998608	3027.38631645814	83_19400_1
80	Spectrogram 1	1	21352.3043882345	21352.7532244996	515.109261397944	2696.82354605548	83_21350_1
81	Spectrogram 1	1	21353.007368002	21353.1875105639	448.996707317412	2564.59843789442	83_21350_2
82	Spectrogram 1	1	21580.632059693	21580.7708438951	647.334369559006	2515.01402233402	83_21580_1
83	Spectrogram 1	1	21581.7794191153	21581.9995471947	614.278092518741	2382.78891417296	83_21580_2
84	Spectrogram 1	1	21582.4476081663	21582.6108011831	597.749953998608	2531.54216085416	83_21580_3
85	Spectrogram 1	1	21583.5877173279	21583.7932753599	614.278092518741	2680.29540753535	83_21580_4
86	Spectrogram 1	1	21584.0581262089	21584.1090912993	581.221815478475	2713.35168457562	83_21580_5
87	Spectrogram 1	1	21584.5883847272	21584.5894200805	597.749953998608	2630.71099197495	83_21580_6
88	Spectrogram 1	1	21585.1957179497	21585.3726425104	713.446923639538	2581.12657641455	83_21585_1
89	Spectrogram 1	1	21585.8162395958	21585.9836085263	729.975062159671	2713.35168457562	83_21585_2
90	Spectrogram 1	1	21586.393638819	21586.6846563643	713.446923639538	2713.35168457562	83_21585_3
91	Spectrogram 1	1	21588.1765979013	21588.3740564641	729.975062159671	2366.26077565283	83_21585_4
