Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	6047.22269904397	6047.78033994218	0.797198894771217	2.43611032818413	2393.0
2	Spectrogram 1	1	6048.26263869919	6048.83885271779	0.73649847131148	2.39564337921097	2394.0
3	Spectrogram 1	1	6063.56520342416	6064.10448997224	0.857899318230954	2.35517643023781	2395.0
4	Spectrogram 1	1	6064.60872876056	6065.18228902602	0.817432369257796	2.43611032818413	2396.0
5	Spectrogram 1	1	6082.0180118762	6082.55723354958	0.776965420284638	2.51704422613044	2397.0
6	Spectrogram 1	1	6083.02379382784	6083.59028831152	0.837665843744375	2.35517643023781	2398.0
7	Spectrogram 1	1	6091.85584118929	6092.40050183153	0.797198894771217	2.37540990472439	2399.0
8	Spectrogram 1	1	6114.11042258862	6114.62321640661	0.776965420284638	2.49681075164386	2400.0
9	Spectrogram 1	1	6115.10520120006	6115.70002326538	0.776965420284638	2.47657727715728	2401.0
10	Spectrogram 1	1	6118.50569557341	6119.07280357062	0.797198894771217	2.45634380267071	2402.0
11	Spectrogram 1	1	6124.45663051119	6125.04675806657	0.696031522338321	2.45634380267071	2403.0
12	Spectrogram 1	1	6134.84234501661	6135.40808022071	0.797198894771217	2.47657727715728	2404.0
