Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	489.997113588796	490.071046033176	796.087616240203	2696.82354605548	172_490_1
2	Spectrogram 1	1	490.391311340908	490.509060812209	845.672031800601	2564.59843789442	172_490_2
3	Spectrogram 1	1	492.319721645092	492.494006439442	729.975062159671	2680.29540753535	172_490_3
4	Spectrogram 1	1	492.73134055199	492.893594855956	713.446923639538	2614.18285345482	172_490_4
5	Spectrogram 1	1	493.156057126751	493.303261574158	647.334369559006	2597.65471493469	172_490_5
6	Spectrogram 1	1	15831.2461460256	15831.422009943	581.221815478475	2564.59843789442	172_15830_1
7	Spectrogram 1	1	15831.6034580017	15831.8042208799	531.637399918076	2548.07029937429	172_15830_2
8	Spectrogram 1	1	15832.0063238441	15832.2012458585	630.806231038874	2465.42960677362	172_15830_3
9	Spectrogram 1	1	15832.4286496303	15832.6462660682	548.165538438209	2680.29540753535	172_15830_4
10	Spectrogram 1	1	15832.8679308711	15833.1247431405	548.165538438209	2597.65471493469	172_15830_5
11	Spectrogram 1	1	15833.3266294557	15833.5225582318	515.109261397944	2647.23913049509	172_15830_6
12	Spectrogram 1	1	17809.553174252	17809.7411364023	498.58112287781	3490.17419502186	172_17805_1
13	Spectrogram 1	1	17810.1137078127	17810.3118762536	581.221815478475	3506.702333542	172_17810_1
14	Spectrogram 1	1	17810.7409141831	17810.9368429593	630.806231038874	3671.98371874332	172_17810_2
15	Spectrogram 1	1	17813.0272864767	17813.2172614403	597.749953998608	3473.64605650173	172_17810_3
