Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	5.74983227526644	5.99257420399789	581.221815478475	2349.73263713269	483_5_1
2	Spectrogram 1	1	7.23175951440896	7.53283382473696	729.975062159671	2481.95774529376	483_5_2
3	Spectrogram 1	1	8.70767664148911	8.92409057929454	647.334369559006	2564.59843789442	483_5_3
4	Spectrogram 1	1	14.8403403356897	15.0150157488975	548.165538438209	2614.18285345482	483_15_1
5	Spectrogram 1	1	18.2021512524805	18.5904990357381	465.524845837545	2895.16120829708	483_15_2
6	Spectrogram 1	1	23.5384153155506	23.9125440685129	498.58112287781	2630.71099197495	483_20_1
7	Spectrogram 1	1	53.2139560415723	53.5395014305427	482.052984357678	2333.20449861256	483_50_1
8	Spectrogram 1	1	57.7421484931464	58.1912426382937	597.749953998608	2515.01402233402	483_55_1
9	Spectrogram 1	1	58.3382085044572	58.7648788555251	531.637399918076	2531.54216085416	483_55_2
10	Spectrogram 1	1	58.9637633121522	59.3906248951317	448.996707317412	2481.95774529376	483_55_3
11	Spectrogram 1	1	2070.20893652583	2070.57787965294	432.468568797279	2630.71099197495	483_2070_1
12	Spectrogram 1	1	2080.38122337931	2080.79301843943	432.468568797279	2746.40796161588	483_2080_1
13	Spectrogram 1	1	2140.23164782054	2140.61881684182	283.715322116083	2581.12657641455	483_2140_1
14	Spectrogram 1	1	2192.48804184475	2192.68188171703	333.299737676482	2564.59843789442	483_2190_1
15	Spectrogram 1	1	2194.65500011384	2195.02992347589	515.109261397944	2746.40796161588	483_2190_2
16	Spectrogram 1	1	2710.75598282626	2711.18352341904	349.827876196615	2614.18285345482	483_2710_1
17	Spectrogram 1	1	2711.34914695847	2711.7727682703	349.827876196615	2614.18285345482	483_2710_2
18	Spectrogram 1	1	2783.09205939955	2783.51045500344	415.940430277146	2614.18285345482	483_2780_1
19	Spectrogram 1	1	2783.12645196467	2783.53898567781	0.696031522338321	2.5575111751036	2669.0
20	Spectrogram 1	1	2783.70450374126	2784.11767363722	515.109261397944	2515.01402233402	483_2780_2
21	Spectrogram 1	1	2783.71402495993	2784.13971659907	0.554397200932268	2.43611032818413	2670.0
22	Spectrogram 1	1	2784.2974334396	2784.71791074151	498.58112287781	2465.42960677362	483_2780_3
23	Spectrogram 1	1	2784.32435169014	2784.75865967119	0.554397200932268	2.35517643023781	2671.0
24	Spectrogram 1	1	2790.49684215814	2790.91284551986	0.615097624392005	2.45634380267071	2672.0
25	Spectrogram 1	1	2791.07368007032	2791.49551589969	0.594864149905426	2.39564337921097	2673.0
26	Spectrogram 1	1	3435.12036552855	3435.56955560763	415.940430277146	2630.71099197495	483_3435_1
27	Spectrogram 1	1	3435.71775336831	3436.13429679035	366.356014716747	2448.90146825349	483_3435_2
28	Spectrogram 1	1	3436.31152340872	3436.74380235022	399.412291757013	2597.65471493469	483_3435_3
29	Spectrogram 1	1	3914.77389825274	3914.9832856494	647.334369559006	2614.18285345482	483_3915_1
30	Spectrogram 1	1	3915.35782181907	3915.7892816928	432.468568797279	2465.42960677362	483_3915_2
31	Spectrogram 1	1	3915.97679402282	3916.39269174857	482.052984357678	2481.95774529376	483_3915_3
32	Spectrogram 1	1	4539.34128852408	4539.75758227878	300.243460636216	2779.46423865615	483_4535_1
