Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	1238.12628792159	1238.39484513122	498.58112287781	1969.58545116964	663_1235_1
2	Spectrogram 1	1	1238.86191149007	1239.26515200866	399.412291757013	1920.00103560924	663_1235_2
3	Spectrogram 1	1	1250.60400503293	1250.89481626288	465.524845837545	2349.73263713269	663_1250_1
4	Spectrogram 1	1	1252.81699563409	1253.26313921734	415.940430277146	2829.04865421655	663_1250_2
5	Spectrogram 1	1	1398.11091875042	1398.39457222437	531.637399918076	2944.74562385748	663_1395_1
6	Spectrogram 1	1	1398.66063918548	1398.93278586504	597.749953998608	2928.21748533734	663_1395_2
7	Spectrogram 1	1	1399.20560094131	1399.47719364797	531.637399918076	2895.16120829708	663_1395_3
8	Spectrogram 1	1	1448.71808980521	1449.00491125252	515.109261397944	2911.68934681721	663_1445_1
9	Spectrogram 1	1	1449.29733427717	1449.56655859227	515.109261397944	2911.68934681721	663_1445_2
10	Spectrogram 1	1	1479.30020247917	1479.59829969898	696.918785119405	2878.63306977695	663_1475_1
11	Spectrogram 1	1	1479.8669324549	1480.03990787413	779.55947772007	2895.16120829708	663_1480_1
12	Spectrogram 1	1	1480.46833522959	1480.76953283065	614.278092518741	2911.68934681721	663_1480_2
13	Spectrogram 1	1	2109.90041210199	2110.14864152619	366.356014716747	2630.71099197495	663_2110_1
14	Spectrogram 1	1	2110.77729983934	2111.05455938618	382.88415323688	2581.12657641455	663_2110_2
15	Spectrogram 1	1	2111.54886745644	2111.83600997017	382.88415323688	2300.14822157229	663_2110_3
16	Spectrogram 1	1	2131.49327264406	2131.86892510167	250.659045075817	2151.3949748911	663_2130_1
17	Spectrogram 1	1	2132.69962990034	2133.02677850922	333.299737676482	2316.67636009243	663_2130_2
18	Spectrogram 1	1	2133.87564421067	2134.27198771402	366.356014716747	2515.01402233402	663_2130_3
19	Spectrogram 1	1	2134.99464725732	2135.460961757	300.243460636216	2382.78891417296	663_2135_1
20	Spectrogram 1	1	2136.24808776622	2136.64126682908	382.88415323688	2415.84519121323	663_2135_2
21	Spectrogram 1	1	2137.40841697585	2137.95323589	349.827876196615	2465.42960677362	663_2135_3
22	Spectrogram 1	1	2138.49196177362	2138.74439917076	399.412291757013	2101.8105593307	663_2135_4
23	Spectrogram 1	1	2170.25371767078	2170.40303211948	300.243460636216	2085.28242081057	663_2170_1
24	Spectrogram 1	1	2170.71641187293	2170.97681181532	283.715322116083	2118.33869785083	663_2170_2
25	Spectrogram 1	1	2172.14651912111	2172.37908893474	283.715322116083	2184.45125193136	663_2170_3
26	Spectrogram 1	1	2174.65704882144	2174.96947900174	333.299737676482	2829.04865421655	663_2170_4
27	Spectrogram 1	1	2175.39745937422	2175.69631875177	448.996707317412	2267.09194453203	663_2175_1
28	Spectrogram 1	1	2176.07346535705	2176.27120660596	382.88415323688	2052.2261437703	663_2175_2
29	Spectrogram 1	1	2176.73777635555	2177.06347627764	399.412291757013	2052.2261437703	663_2175_3
30	Spectrogram 1	1	2177.38179848746	2177.52272372348	432.468568797279	2068.75428229043	663_2175_4
31	Spectrogram 1	1	2178.16431624182	2178.19925765005	382.88415323688	2118.33869785083	663_2175_5
32	Spectrogram 1	1	2178.8385646376	2179.15386746454	399.412291757013	2481.95774529376	663_2175_6
33	Spectrogram 1	1	2179.66476416426	2180.14156990712	382.88415323688	2498.48588381389	663_2175_7
34	Spectrogram 1	1	2180.29165858045	2180.54901509075	349.827876196615	2432.37332973336	663_2180_1
35	Spectrogram 1	1	2181.02924732086	2181.16981767065	382.88415323688	2382.78891417296	663_2180_2
36	Spectrogram 1	1	2182.09469671351	2182.17071080133	316.771599156349	2382.78891417296	663_2180_3
37	Spectrogram 1	1	2182.63781816931	2182.68848838505	399.412291757013	1886.94475856897	663_2180_4
38	Spectrogram 1	1	5384.231285263	5384.41010306705	482.052984357678	2548.07029937429	663_5380_1
39	Spectrogram 1	1	6449.01117570429	6449.29369869506	283.715322116083	1837.36034300857	663_6445_1
40	Spectrogram 1	1	9049.35099766186	9049.68607197988	316.771599156349	2333.20449861256	663_9045_1
41	Spectrogram 1	1	10923.3421089452	10923.8530414549	465.524845837545	2663.76726901522	663_10920_1
