Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	2810.40390884422	2810.65023612894	729.975062159671	2878.63306977695	55_2810_3
2	Spectrogram 1	1	2812.55621095241	2813.59962171979	581.221815478475	1936.52917412937	55_2810_1
3	Spectrogram 1	1	2813.84982263462	2814.30441245188	663.862508079139	2167.92311341123	55_2810_2
4	Spectrogram 1	1	2930.81980111821	2931.20926757446	630.806231038874	2118.33869785083	55_2930_1
5	Spectrogram 1	1	2932.36551768122	2932.78267667475	548.165538438209	2316.67636009243	55_2930_2
6	Spectrogram 1	1	2948.94218419976	2950.08203757626	415.940430277146	1986.11358968977	55_2945_1
7	Spectrogram 1	1	2952.00032458082	2952.11906807866	713.446923639538	2862.10493125681	55_2950_1
8	Spectrogram 1	1	2952.25275192312	2952.44513729794	680.390646599272	2316.67636009243	55_2950_2
9	Spectrogram 1	1	2953.02600284085	2953.97831020504	515.109261397944	2052.2261437703	55_2950_3
10	Spectrogram 1	1	2954.40643635879	2955.13401604706	663.862508079139	1688.60709632738	55_2950_4
11	Spectrogram 1	1	2966.36143903112	2967.08014420479	564.693676958342	2184.45125193136	55_2965_1
12	Spectrogram 1	1	2967.63021293778	2968.06722001968	614.278092518741	2052.2261437703	55_2965_2
13	Spectrogram 1	1	2968.52765996676	2968.86636916334	630.806231038874	1853.88848152871	55_2965_3
14	Spectrogram 1	1	3065.47441419596	3065.98211842188	614.278092518741	2085.28242081057	55_3065_1
15	Spectrogram 1	1	3066.38895674118	3066.67969476169	663.862508079139	2118.33869785083	55_3065_2
16	Spectrogram 1	1	3067.12038410842	3067.34635638188	746.503200679804	2134.86683637097	55_3065_3
17	Spectrogram 1	1	3067.48099727405	3067.7593325004	746.503200679804	2068.75428229043	55_3065_4
18	Spectrogram 1	1	3068.2602229258	3068.44413706037	812.615754760335	2052.2261437703	55_3065_5
19	Spectrogram 1	1	3068.82317187927	3069.08655969411	696.918785119405	2052.2261437703	55_3065_6
20	Spectrogram 1	1	3069.35466774771	3070.11176871185	630.806231038874	1953.0573126495	55_3065_7
21	Spectrogram 1	1	3080.70867530528	3081.52701138745	564.693676958342	1870.41662004884	55_3080_1
22	Spectrogram 1	1	3082.52679660199	3082.88282345434	581.221815478475	1953.0573126495	55_3080_2
23	Spectrogram 1	1	3083.52887466604	3083.80367655541	581.221815478475	1787.77592744818	55_3080_3
24	Spectrogram 1	1	3090.06361612499	3090.20436594437	713.446923639538	1853.88848152871	55_3090_1
25	Spectrogram 1	1	3090.81427329588	3091.13798648958	548.165538438209	2019.16986673004	55_3090_2
26	Spectrogram 1	1	3091.21161787414	3091.41151365686	581.221815478475	2019.16986673004	55_3090_3
27	Spectrogram 1	1	3092.00199622718	3092.1596479265	845.672031800601	1920.00103560924	55_3090_4
28	Spectrogram 1	1	3092.37552565387	3092.63111614079	680.390646599272	1903.47289708911	55_3090_5
29	Spectrogram 1	1	3092.91540102537	3093.09638001671	564.693676958342	1853.88848152871	55_3090_6
30	Spectrogram 1	1	3093.38239994648	3094.01570090871	548.165538438209	1953.0573126495	55_3090_7
31	Spectrogram 1	1	3094.30080665788	3094.84039761454	630.806231038874	2151.3949748911	55_3090_8
32	Spectrogram 1	1	3226.2424491503	3226.47930793791	729.975062159671	1837.36034300857	55_3225_1
33	Spectrogram 1	1	3226.83538159093	3227.69428564322	581.221815478475	2019.16986673004	55_3225_2
34	Spectrogram 1	1	3230.06343117279	3231.03122752691	581.221815478475	2597.65471493469	55_3230_1
35	Spectrogram 1	1	3231.32539050225	3231.69204455039	746.503200679804	2167.92311341123	55_3230_2
36	Spectrogram 1	1	3232.04426501019	3232.29022834725	663.862508079139	2300.14822157229	55_3230_3
37	Spectrogram 1	1	3395.89132071341	3396.31355280165	647.334369559006	1672.07895780725	55_3395_1
38	Spectrogram 1	1	3401.14052149163	3401.98373663761	581.221815478475	2052.2261437703	55_3400_1
39	Spectrogram 1	1	4216.16304223205	4216.8017930448	564.693676958342	2052.2261437703	55_4215_1
40	Spectrogram 1	1	8907.42261808346	8908.04954113074	680.390646599272	3027.38631645814	55_8905_1
