Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	977.850369922186	978.155902724818	663.862508079139	2647.23913049509	39_975_1
2	Spectrogram 1	1	978.439469572885	978.765918944006	663.862508079139	2779.46423865615	39_975_2
3	Spectrogram 1	1	979.037599757627	979.349045815636	696.918785119405	2944.74562385748	39_975_3
4	Spectrogram 1	1	979.629700865785	979.905644162603	630.806231038874	2812.52051569641	39_975_4
5	Spectrogram 1	1	980.267002898864	980.565059325941	647.334369559006	3291.83653278027	39_980_1
6	Spectrogram 1	1	980.878251694376	981.200548989052	515.109261397944	3308.3646713004	39_980_2
7	Spectrogram 1	1	1258.88785663174	1259.33999992546	581.221815478475	2928.21748533734	39_1255_1
8	Spectrogram 1	1	1259.82002760913	1260.30556436524	696.918785119405	2994.33003941788	39_1255_2
9	Spectrogram 1	1	1260.76424896204	1261.22314380244	614.278092518741	2977.80190089774	39_1260_1
10	Spectrogram 1	1	1434.82314829724	1435.20939070792	729.975062159671	2911.68934681721	39_1435_1
11	Spectrogram 1	1	1435.72488254965	1436.21353610247	663.862508079139	2812.52051569641	39_1435_2
12	Spectrogram 1	1	1436.66553294975	1437.1555137455	696.918785119405	2944.74562385748	39_1435_3
13	Spectrogram 1	1	1437.70141044859	1438.1538255152	663.862508079139	2829.04865421655	39_1435_4
14	Spectrogram 1	1	1520.99956756773	1521.33247508343	663.862508079139	2762.93610013602	39_1520_1
15	Spectrogram 1	1	1521.63156497402	1521.93555721635	663.862508079139	2944.74562385748	39_1520_2
16	Spectrogram 1	1	1522.25539099186	1522.5762979536	696.918785119405	2862.10493125681	39_1520_3
17	Spectrogram 1	1	1522.88838479205	1523.17442965694	663.862508079139	2895.16120829708	39_1520_4
18	Spectrogram 1	1	1523.55204009286	1523.88519871927	581.221815478475	2845.57679273668	39_1520_5
19	Spectrogram 1	1	1571.21873804028	1571.52273311014	597.749953998608	2944.74562385748	39_1570_1
20	Spectrogram 1	1	1571.81902510593	1572.12145442957	597.749953998608	2762.93610013602	39_1570_2
21	Spectrogram 1	1	1572.47833478024	1572.74823300412	597.749953998608	2779.46423865615	39_1570_3
22	Spectrogram 1	1	1573.12087978279	1573.45718722897	614.278092518741	2795.99237717628	39_1570_4
23	Spectrogram 1	1	1683.12112711816	1683.23677346192	482.052984357678	2531.54216085416	39_1680_1
24	Spectrogram 1	1	1684.2393270679	1684.36688929455	515.109261397944	2548.07029937429	39_1680_2
25	Spectrogram 1	1	1808.86742268703	1809.41642948639	482.052984357678	2878.63306977695	39_1805_1
26	Spectrogram 1	1	1809.98752909214	1810.549330523	548.165538438209	3027.38631645814	39_1810_1
27	Spectrogram 1	1	1811.10647244887	1811.68221653252	564.693676958342	2630.71099197495	39_1810_2
28	Spectrogram 1	1	3590.5816096935	3590.84800394905	614.278092518741	2151.3949748911	39_3590_1
29	Spectrogram 1	1	3591.20592785735	3591.45943160693	432.468568797279	2399.31705269309	39_3590_2
30	Spectrogram 1	1	3595.20226313725	3595.52478866585	498.58112287781	2399.31705269309	39_3595_1
31	Spectrogram 1	1	3596.22323507462	3596.40702646028	515.109261397944	2333.20449861256	39_3595_2
32	Spectrogram 1	1	3596.76288878954	3597.05400847322	432.468568797279	2399.31705269309	39_3595_3
33	Spectrogram 1	1	3597.34570745293	3597.51450033658	515.109261397944	2217.50752897163	39_3595_4
34	Spectrogram 1	1	6689.4501865863	6689.75959419335	696.918785119405	2415.84519121323	39_6685_1
35	Spectrogram 1	1	6695.99547267424	6696.33440293565	680.390646599272	2448.90146825349	39_6695_1
36	Spectrogram 1	1	6696.5555967857	6696.70008907588	680.390646599272	2531.54216085416	39_6695_2
37	Spectrogram 1	1	6697.38846993595	6697.54815151413	729.975062159671	2366.26077565283	39_6695_3
38	Spectrogram 1	1	6701.36278114339	6701.63957638251	630.806231038874	2432.37332973336	39_6700_1
39	Spectrogram 1	1	11161.926380242	11162.0514533404	283.715322116083	2548.07029937429	39_11160_1
40	Spectrogram 1	1	11163.1053066709	11163.2181150167	432.468568797279	2465.42960677362	39_11160_2
41	Spectrogram 1	1	16142.463697335	16142.7547171348	746.503200679804	2448.90146825349	39_16140_1
42	Spectrogram 1	1	16144.568993206	16144.7421278325	647.334369559006	2399.31705269309	39_16140_2
43	Spectrogram 1	1	16148.0902020235	16148.336366348	597.749953998608	2432.37332973336	39_16145_1
44	Spectrogram 1	1	19400.1109163453	19400.3923195726	581.221815478475	2283.62008305216	39_19400_1
45	Spectrogram 1	1	19400.6120105264	19400.8939338182	663.862508079139	2300.14822157229	39_19400_2
46	Spectrogram 1	1	19401.1204172484	19401.4324569532	663.862508079139	2415.84519121323	39_19400_3
47	Spectrogram 1	1	19401.6782917077	19401.925667417	680.390646599272	2234.03566749176	39_19400_4
