Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	56.6308598655478	57.033192156242	465.524845837545	2845.57679273668	666_55_1
2	Spectrogram 1	1	57.6255137684186	58.0349620216629	515.109261397944	2680.29540753535	666_55_2
3	Spectrogram 1	1	58.547640016792	58.9849806628683	415.940430277146	2762.93610013602	666_55_3
4	Spectrogram 1	1	104.585360591343	104.858595874483	498.58112287781	2729.87982309575	666_100_1
5	Spectrogram 1	1	105.265727308778	105.357398073094	515.109261397944	2548.07029937429	666_105_1
6	Spectrogram 1	1	105.931165016712	106.035220594212	432.468568797279	2134.86683637097	666_105_2
7	Spectrogram 1	1	106.64503933057	106.795363060671	399.412291757013	2349.73263713269	666_105_3
8	Spectrogram 1	1	1369.92704585176	1370.15628274729	614.278092518741	2961.27376237761	666_1370_1
9	Spectrogram 1	1	1370.44643597509	1370.75237035925	548.165538438209	2878.63306977695	666_1370_2
10	Spectrogram 1	1	1371.01378157184	1371.31261078135	498.58112287781	2762.93610013602	666_1370_3
11	Spectrogram 1	1	1816.87762596544	1817.16816580451	531.637399918076	2911.68934681721	666_1815_1
12	Spectrogram 1	1	1817.42682505011	1817.72091747651	548.165538438209	2812.52051569641	666_1815_2
13	Spectrogram 1	1	1817.99017745327	1818.29696256318	581.221815478475	2829.04865421655	666_1815_3
14	Spectrogram 1	1	1818.60654909479	1818.90493636009	581.221815478475	2779.46423865615	666_1815_4
15	Spectrogram 1	1	1837.89460408151	1838.21195796755	448.996707317412	2696.82354605548	666_1835_1
