Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	1120.17995504249	1120.58599509738	448.996707317412	2548.07029937429	108_1120_1
2	Spectrogram 1	1	1139.91298961942	1140.21386117921	349.827876196615	2382.78891417296	108_1140_1
3	Spectrogram 1	1	1141.75568241445	1142.0904815407	333.299737676482	2548.07029937429	108_1140_2
4	Spectrogram 1	1	1144.48900698368	1144.88196889022	300.243460636216	2515.01402233402	108_1140_3
5	Spectrogram 1	1	1148.58352853008	1148.95589574529	399.412291757013	2399.31705269309	108_1145_1
6	Spectrogram 1	1	1316.33377814772	1316.70738755654	366.356014716747	1820.83220448844	108_1315_1
7	Spectrogram 1	1	1725.30243120546	1725.39675841534	415.940430277146	1820.83220448844	108_1725_1
8	Spectrogram 1	1	1725.43391893493	1725.4990528658	333.299737676482	2085.28242081057	108_1725_2
9	Spectrogram 1	1	1851.89262593512	1852.2158214356	432.468568797279	2696.82354605548	108_1850_1
10	Spectrogram 1	1	1852.34625082827	1852.57869756145	465.524845837545	2647.23913049509	108_1850_2
11	Spectrogram 1	1	1852.68208607275	1852.92098411551	515.109261397944	2713.35168457562	108_1850_3
12	Spectrogram 1	1	1853.09419216354	1853.35792694831	498.58112287781	2432.37332973336	108_1850_4
13	Spectrogram 1	1	1853.51994734384	1853.8036395982	597.749953998608	2597.65471493469	108_1850_5
14	Spectrogram 1	1	1854.03171313797	1854.27908045575	548.165538438209	2647.23913049509	108_1850_6
15	Spectrogram 1	1	1854.45770689711	1854.77267620142	581.221815478475	2548.07029937429	108_1850_7
16	Spectrogram 1	1	1878.37588596008	1878.52265481125	614.278092518741	2399.31705269309	108_1875_1
17	Spectrogram 1	1	2542.78947070912	2543.23138199872	713.446923639538	2366.26077565283	108_2540_1
18	Spectrogram 1	1	2543.7360297061	2544.1742301205	663.862508079139	2333.20449861256	108_2540_2
19	Spectrogram 1	1	2544.7590380652	2545.22013606285	696.918785119405	2481.95774529376	108_2540_3
