Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	917.714696335877	917.828151104675	333.299737676482	2399.31705269309	122_915_1
2	Spectrogram 1	1	919.555968591526	919.798125191499	498.58112287781	2564.59843789442	122_915_2
3	Spectrogram 1	1	920.037183483381	920.285107762395	498.58112287781	2812.52051569641	122_920_1
4	Spectrogram 1	1	3065.97207843668	3066.10973239779	250.659045075817	2548.07029937429	122_3065_1
5	Spectrogram 1	1	3066.35046311094	3066.50268120395	548.165538438209	2696.82354605548	122_3065_2
6	Spectrogram 1	1	3066.74407182855	3066.90999197211	548.165538438209	2531.54216085416	122_3065_3
7	Spectrogram 1	1	3067.18318729916	3067.4013980543	548.165538438209	2663.76726901522	122_3065_4
8	Spectrogram 1	1	3341.22645786202	3341.70342227839	399.412291757013	2713.35168457562	122_3340_1
9	Spectrogram 1	1	3343.40519967774	3343.87687694981	415.940430277146	2878.63306977695	122_3340_2
10	Spectrogram 1	1	3346.8748791074	3347.33399562043	432.468568797279	2713.35168457562	122_3345_1
11	Spectrogram 1	1	5330.41934359472	5330.67980318112	581.221815478475	2597.65471493469	122_5330_1
12	Spectrogram 1	1	5331.87092534785	5332.14461168063	746.503200679804	2795.99237717628	122_5330_2
13	Spectrogram 1	1	5332.40063864994	5332.64869632554	729.975062159671	2515.01402233402	122_5330_3
14	Spectrogram 1	1	5332.93183421566	5333.20710144111	581.221815478475	2531.54216085416	122_5330_4
15	Spectrogram 1	1	5338.88838863333	5339.15786787064	663.862508079139	2481.95774529376	122_5335_1
16	Spectrogram 1	1	5347.39349876298	5347.67223562927	696.918785119405	2283.62008305216	122_5345_1
17	Spectrogram 1	1	5347.96628338131	5348.23998286493	663.862508079139	2399.31705269309	122_5345_2
18	Spectrogram 1	1	5386.66573712034	5386.9697087441	614.278092518741	2498.48588381389	122_5385_1
19	Spectrogram 1	1	5387.23418652577	5387.52702042687	581.221815478475	2630.71099197495	122_5385_2
