Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	8206.12667148815	8206.47562435574	581.221815478475	2134.86683637097	10_8205_1
2	Spectrogram 1	1	8206.92279683661	8207.31810742712	482.052984357678	2283.62008305216	10_8205_2
3	Spectrogram 1	1	8207.74992441487	8208.11074964686	581.221815478475	2184.45125193136	10_8205_3
4	Spectrogram 1	1	17474.6869801679	17475.0613462795	498.58112287781	2184.45125193136	10_17475_1
5	Spectrogram 1	1	17475.7486830139	17476.3075214078	498.58112287781	2217.50752897163	10_17475_2
6	Spectrogram 1	1	17476.7561418093	17477.3393154465	482.052984357678	2167.92311341123	10_17475_3
7	Spectrogram 1	1	19493.7426981339	19493.9582771726	647.334369559006	2713.35168457562	10_19490_1
8	Spectrogram 1	1	19494.2823501164	19494.4804900657	564.693676958342	3060.44259349841	10_19490_2
9	Spectrogram 1	1	19494.7687722458	19494.968163098	548.165538438209	2663.76726901522	10_19490_3
10	Spectrogram 1	1	19495.2433530479	19495.4717003775	597.749953998608	2762.93610013602	10_19495_1
11	Spectrogram 1	1	19495.7430951064	19495.9407227105	564.693676958342	2829.04865421655	10_19495_2
12	Spectrogram 1	1	19496.2506455991	19496.4891506805	548.165538438209	3093.49887053867	10_19495_3
13	Spectrogram 1	1	19502.8407433066	19503.0172134894	581.221815478475	2713.35168457562	10_19500_1
14	Spectrogram 1	1	19503.2713323438	19503.4447690085	564.693676958342	2762.93610013602	10_19500_2
15	Spectrogram 1	1	19503.7296125289	19503.907237361	531.637399918076	2680.29540753535	10_19500_3
16	Spectrogram 1	1	19504.1978635314	19504.3671120287	548.165538438209	2895.16120829708	10_19500_4
17	Spectrogram 1	1	19504.6489762637	19504.8349057713	548.165538438209	2812.52051569641	10_19500_5
18	Spectrogram 1	1	19518.9489905645	19519.1041977699	515.109261397944	2944.74562385748	10_19515_1
19	Spectrogram 1	1	19519.3650320746	19519.5337550032	597.749953998608	3093.49887053867	10_19515_2
20	Spectrogram 1	1	19519.7791313086	19519.932495353	498.58112287781	2994.33003941788	10_19515_3
21	Spectrogram 1	1	19520.170712616	19520.3336997457	597.749953998608	3110.02700905881	10_19520_1
22	Spectrogram 1	1	19520.6014458346	19520.7976331133	515.109261397944	3027.38631645814	10_19520_2
23	Spectrogram 1	1	19521.0532971513	19521.2462808567	448.996707317412	3093.49887053867	10_19520_3
24	Spectrogram 1	1	19799.0822325628	19799.3698082001	168.018352475153	2614.18285345482	10_19795_1
25	Spectrogram 1	1	19799.6059281313	19799.8481608492	201.074629515419	2663.76726901522	10_19795_2
26	Spectrogram 1	1	19825.3208729975	19825.655237319	415.940430277146	2234.03566749176	10_19825_1
27	Spectrogram 1	1	19826.158234783	19826.5045168816	399.412291757013	2184.45125193136	10_19825_2
28	Spectrogram 1	1	19826.9956697088	19827.3348002374	399.412291757013	2101.8105593307	10_19825_3
