Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	28834.5164019934	28835.0306411182	399.412291757013	2713.35168457562	11_28830_1
2	Spectrogram 1	1	28835.4395326924	28835.9401081252	382.88415323688	2713.35168457562	11_28835_1
3	Spectrogram 1	1	28836.4138621456	28836.9273542102	399.412291757013	2729.87982309575	11_28835_2
4	Spectrogram 1	1	28994.3822206428	28994.8858158018	415.940430277146	2696.82354605548	11_28990_1
5	Spectrogram 1	1	28995.3409718203	28995.8569241939	448.996707317412	2729.87982309575	11_28995_1
6	Spectrogram 1	1	28996.3098399014	28996.8097365211	548.165538438209	2581.12657641455	11_28995_2
7	Spectrogram 1	1	29094.9433879269	29095.3490172401	498.58112287781	2614.18285345482	11_29095_1
8	Spectrogram 1	1	29095.8726630934	29096.3954338977	515.109261397944	2663.76726901522	11_29095_2
9	Spectrogram 1	1	29096.8903238997	29097.3927312726	515.109261397944	2729.87982309575	11_29095_3
10	Spectrogram 1	1	29164.8209215635	29165.0977823715	482.052984357678	2680.29540753535	11_29165_1
11	Spectrogram 1	1	29165.7515352515	29166.2399380214	531.637399918076	2961.27376237761	11_29165_2
12	Spectrogram 1	1	29166.7492431855	29167.2466454478	531.637399918076	2845.57679273668	11_29165_3
13	Spectrogram 1	1	29408.6668656477	29408.9244698103	432.468568797279	2366.26077565283	11_29405_1
14	Spectrogram 1	1	29409.2170506727	29409.4830571172	448.996707317412	2267.09194453203	11_29405_2
15	Spectrogram 1	1	29409.7485715945	29410.0385674362	548.165538438209	2184.45125193136	11_29405_3
16	Spectrogram 1	1	29410.3084092756	29410.5887201126	465.524845837545	2217.50752897163	11_29410_1
17	Spectrogram 1	1	29410.8960810679	29411.1652010444	448.996707317412	2300.14822157229	11_29410_2
