Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	95.7469267435891	95.9758755244059	614.278092518741	2614.18285345482	758_95_1
2	Spectrogram 1	1	358.24458861779	358.519542011835	515.109261397944	2267.09194453203	758_355_1
3	Spectrogram 1	1	371.815645656949	372.115593031732	382.88415323688	2200.9793904515	758_370_1
4	Spectrogram 1	1	1363.8783233196	1364.06937684978	515.109261397944	2382.78891417296	758_1360_1
5	Spectrogram 1	1	3866.10381504928	3866.32068537462	448.996707317412	2481.95774529376	758_3865_1
6	Spectrogram 1	1	3873.7245387958	3874.01953563435	465.524845837545	1853.88848152871	758_3870_1
7	Spectrogram 1	1	3876.80325508543	3877.09844236519	465.524845837545	1920.00103560924	758_3875_1
8	Spectrogram 1	1	3880.65647058883	3880.94918764568	465.524845837545	1721.66337336764	758_3880_1
9	Spectrogram 1	1	5145.91241727499	5146.14649526534	531.637399918076	2614.18285345482	758_5145_1
10	Spectrogram 1	1	5146.63488446245	5146.8021562907	779.55947772007	2680.29540753535	758_5145_2
11	Spectrogram 1	1	5147.60880399747	5147.72475928109	746.503200679804	2663.76726901522	758_5145_3
12	Spectrogram 1	1	5148.2204711701	5148.44380987773	630.806231038874	2531.54216085416	758_5145_4
13	Spectrogram 1	1	5149.72486414623	5150.00901048955	448.996707317412	2597.65471493469	758_5145_5
14	Spectrogram 1	1	5150.21448357864	5150.38455656995	448.996707317412	2300.14822157229	758_5150_1
15	Spectrogram 1	1	5151.08121714223	5151.23198055167	647.334369559006	2300.14822157229	758_5150_2
16	Spectrogram 1	1	5151.80981691277	5152.09881535837	564.693676958342	2399.31705269309	758_5150_3
17	Spectrogram 1	1	5207.15226798562	5207.45988481068	201.074629515419	2217.50752897163	758_5205_1
18	Spectrogram 1	1	5224.37706899225	5224.765815441	333.299737676482	2200.9793904515	758_5220_1
19	Spectrogram 1	1	5249.10225594106	5249.4091100586	597.749953998608	2465.42960677362	758_5245_1
20	Spectrogram 1	1	5343.46638578381	5343.67914810998	531.637399918076	2432.37332973336	758_5340_1
21	Spectrogram 1	1	6295.28213071697	6295.5330660274	531.637399918076	2399.31705269309	758_6295_1
22	Spectrogram 1	1	6305.15741848139	6305.41972591179	482.052984357678	1556.38198816632	758_6305_1
23	Spectrogram 1	1	6439.0835597171	6439.32634431687	498.58112287781	1870.41662004884	758_6435_1
24	Spectrogram 1	1	6441.61368453253	6441.90174024624	531.637399918076	2052.2261437703	758_6440_1
25	Spectrogram 1	1	6443.45661949916	6443.79347377469	498.58112287781	2167.92311341123	758_6440_2
26	Spectrogram 1	1	6576.70279727952	6576.81662768805	581.221815478475	2234.03566749176	758_6575_1
27	Spectrogram 1	1	6577.20675272712	6577.38142814032	515.109261397944	2184.45125193136	758_6575_2
28	Spectrogram 1	1	8864.19653861427	8865.03231411522	531.637399918076	2597.65471493469	758_8860_1
29	Spectrogram 1	1	8865.36714003219	8866.00096740577	531.637399918076	2415.84519121323	758_8865_1
30	Spectrogram 1	1	8866.40303415928	8867.05426967587	531.637399918076	2349.73263713269	758_8865_2
31	Spectrogram 1	1	8867.47628833468	8868.03275692224	597.749953998608	2515.01402233402	758_8865_3
32	Spectrogram 1	1	10102.227460142	10102.4868075918	515.109261397944	2415.84519121323	758_10100_1
33	Spectrogram 1	1	10102.6617628466	10102.8425265233	581.221815478475	2548.07029937429	758_10100_2
34	Spectrogram 1	1	10106.1964834852	10106.4348801968	267.18718359595	2564.59843789442	758_10105_1
35	Spectrogram 1	1	10106.6390335553	10106.8501159862	415.940430277146	2713.35168457562	758_10105_2
36	Spectrogram 1	1	10107.3353450709	10107.5865752571	564.693676958342	2729.87982309575	758_10105_3
37	Spectrogram 1	1	10120.63022722	10120.7689055435	680.390646599272	2101.8105593307	758_10120_1
38	Spectrogram 1	1	10121.9240766511	10122.2579709376	581.221815478475	2300.14822157229	758_10120_2
39	Spectrogram 1	1	10122.6008200412	10122.8699288291	564.693676958342	2300.14822157229	758_10120_3
40	Spectrogram 1	1	10123.957872687	10124.2177940554	531.637399918076	2250.5638060119	758_10120_4
41	Spectrogram 1	1	10124.5736310307	10124.7905442329	796.087616240203	2696.82354605548	758_10120_5
42	Spectrogram 1	1	10125.0991558887	10125.2864011792	647.334369559006	2167.92311341123	758_10125_1
43	Spectrogram 1	1	10125.7894683058	10125.9564687106	713.446923639538	2234.03566749176	758_10125_2
44	Spectrogram 1	1	10126.3505353044	10126.6979661968	630.806231038874	2300.14822157229	758_10125_3
45	Spectrogram 1	1	10126.9118611315	10127.2002022153	763.031339199937	2366.26077565283	758_10125_4
46	Spectrogram 1	1	10127.5013329886	10127.779928684	663.862508079139	2200.9793904515	758_10125_5
47	Spectrogram 1	1	10128.10861137	10128.2372253961	713.446923639538	2399.31705269309	758_10125_6
48	Spectrogram 1	1	10128.649783333	10128.9473197574	614.278092518741	2581.12657641455	758_10125_7
49	Spectrogram 1	1	10129.441755903	10129.6955703611	647.334369559006	2366.26077565283	758_10125_8
50	Spectrogram 1	1	10129.9244283213	10130.095425596	729.975062159671	2448.90146825349	758_10130_1
51	Spectrogram 1	1	10130.6443411136	10130.9055379241	729.975062159671	2415.84519121323	758_10130_2
52	Spectrogram 1	1	10131.3678876104	10131.5580863521	812.615754760335	2035.69800525017	758_10130_3
53	Spectrogram 1	1	10132.0148089944	10132.1055396997	696.918785119405	2085.28242081057	758_10130_4
54	Spectrogram 1	1	10132.6418125912	10132.7885251366	680.390646599272	2316.67636009243	758_10130_5
55	Spectrogram 1	1	10133.2685322128	10133.5356622805	763.031339199937	2068.75428229043	758_10130_6
56	Spectrogram 1	1	10133.8361248664	10134.0271773073	746.503200679804	2680.29540753535	758_10130_7
57	Spectrogram 1	1	10134.3804338721	10134.5099404895	630.806231038874	2234.03566749176	758_10130_8
