Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	213.064926483368	213.374022652883	482.052984357678	2597.65471493469	136_210_1
2	Spectrogram 1	1	311.422339730072	311.720758908099	548.165538438209	2548.07029937429	136_310_1
3	Spectrogram 1	1	312.020981201812	312.251981287846	498.58112287781	2548.07029937429	136_310_2
4	Spectrogram 1	1	312.550508200763	312.811210404308	498.58112287781	2630.71099197495	136_310_3
5	Spectrogram 1	1	313.240947461201	313.505487930619	399.412291757013	2581.12657641455	136_310_4
6	Spectrogram 1	1	314.749833944396	315.015875399335	432.468568797279	2448.90146825349	136_310_5
7	Spectrogram 1	1	581.765394012733	582.078418220534	415.940430277146	2548.07029937429	136_580_1
8	Spectrogram 1	1	582.868935526141	583.13901236465	597.749953998608	2382.78891417296	136_580_2
9	Spectrogram 1	1	1653.4366936305	1653.94469028658	349.827876196615	3192.66770165947	136_1650_1
10	Spectrogram 1	1	4161.91778651446	4162.22060201432	581.221815478475	2663.76726901522	136_4160_1
11	Spectrogram 1	1	4162.57481132936	4162.78660522863	597.749953998608	2515.01402233402	136_4160_2
12	Spectrogram 1	1	4163.37697670305	4163.66793489411	564.693676958342	2729.87982309575	136_4160_3
13	Spectrogram 1	1	4163.89480839018	4164.1100848407	581.221815478475	2729.87982309575	136_4160_4
14	Spectrogram 1	1	4164.43117663538	4164.67490978025	548.165538438209	2498.48588381389	136_4160_5
15	Spectrogram 1	1	4164.88142173335	4165.09855665264	647.334369559006	2267.09194453203	136_4160_6
16	Spectrogram 1	1	4165.2551410382	4165.41077853835	878.728308840867	2283.62008305216	136_4165_1
17	Spectrogram 1	1	4165.54810574438	4165.73120868574	878.728308840867	2333.20449861256	136_4165_2
18	Spectrogram 1	1	4165.99112363033	4166.20007763484	729.975062159671	2349.73263713269	136_4165_3
19	Spectrogram 1	1	4166.66715912846	4166.94050585996	581.221815478475	2531.54216085416	136_4165_4
20	Spectrogram 1	1	4167.19469572904	4167.43636451337	647.334369559006	2564.59843789442	136_4165_5
21	Spectrogram 1	1	4167.64675718567	4167.91162875213	663.862508079139	2713.35168457562	136_4165_6
22	Spectrogram 1	1	4168.18025933713	4168.41227208007	614.278092518741	2696.82354605548	136_4165_7
23	Spectrogram 1	1	4168.73919415283	4168.91634463841	564.693676958342	2581.12657641455	136_4165_8
24	Spectrogram 1	1	4172.66767088305	4172.87183597109	498.58112287781	2465.42960677362	136_4170_1
