Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	788.225771825236	788.520959105002	151.49021395502	2630.71099197495	6_785_1
2	Spectrogram 1	1	788.764384687206	789.050046323337	283.715322116083	2316.67636009243	6_785_2
3	Spectrogram 1	1	789.471544543544	789.703112877132	399.412291757013	2267.09194453203	6_785_3
4	Spectrogram 1	1	1811.38480471289	1811.68759329731	696.918785119405	3010.85817793801	6_1810_1
5	Spectrogram 1	1	1812.22687471504	1812.58468140157	680.390646599272	3258.78025574	6_1810_2
6	Spectrogram 1	1	1813.07787738415	1813.41922011048	597.749953998608	3176.13956313934	6_1810_3
7	Spectrogram 1	1	5750.95157391092	5751.23647768565	399.412291757013	2366.26077565283	6_5750_1
8	Spectrogram 1	1	5753.03235531675	5753.33045253656	382.88415323688	3010.85817793801	6_5750_2
9	Spectrogram 1	1	6100.23747293859	6100.46336454581	515.109261397944	2167.92311341123	6_6100_1
10	Spectrogram 1	1	6100.91071344883	6101.18838373982	531.637399918076	2167.92311341123	6_6100_2
11	Spectrogram 1	1	6101.9087350439	6102.17846977956	465.524845837545	2085.28242081057	6_6100_3
12	Spectrogram 1	1	6103.90778940855	6104.17079061718	531.637399918076	2283.62008305216	6_6100_4
13	Spectrogram 1	1	6110.32597247832	6110.64938227527	415.940430277146	2234.03566749176	6_6110_1
14	Spectrogram 1	1	6110.88056342556	6111.14659849247	432.468568797279	2234.03566749176	6_6110_2
15	Spectrogram 1	1	6111.41416133503	6111.7150961275	531.637399918076	2349.73263713269	6_6110_3
16	Spectrogram 1	1	6111.99916681234	6112.28601001408	415.940430277146	2366.26077565283	6_6110_4
17	Spectrogram 1	1	6117.85038923634	6118.06896154424	597.749953998608	2101.8105593307	6_6115_1
18	Spectrogram 1	1	6118.27298080809	6118.57072270401	647.334369559006	2085.28242081057	6_6115_2
19	Spectrogram 1	1	6118.77957544139	6119.0342693976	581.221815478475	2234.03566749176	6_6115_3
20	Spectrogram 1	1	6119.23609495139	6119.47431815257	614.278092518741	2134.86683637097	6_6115_4
21	Spectrogram 1	1	6119.73447154788	6119.95752925832	614.278092518741	2200.9793904515	6_6115_5
22	Spectrogram 1	1	6120.25231305533	6120.55553450361	647.334369559006	2151.3949748911	6_6120_1
23	Spectrogram 1	1	6120.7559874226	6120.96212860133	763.031339199937	2283.62008305216	6_6120_2
24	Spectrogram 1	1	6121.25217216976	6121.53469516054	680.390646599272	2283.62008305216	6_6120_3
25	Spectrogram 1	1	6121.94051368154	6122.20309275157	746.503200679804	2300.14822157229	6_6120_4
26	Spectrogram 1	1	6122.45013465119	6122.72978437959	713.446923639538	2234.03566749176	6_6120_5
27	Spectrogram 1	1	6122.97166594033	6123.2286164556	647.334369559006	2184.45125193136	6_6120_6
28	Spectrogram 1	1	6123.61306194791	6123.85282654742	680.390646599272	2068.75428229043	6_6120_7
29	Spectrogram 1	1	6124.22486669658	6124.51402509357	729.975062159671	2134.86683637097	6_6120_8
30	Spectrogram 1	1	6124.91104613003	6125.13067417929	729.975062159671	2151.3949748911	6_6120_9
31	Spectrogram 1	1	6125.53306010463	6125.74201915829	713.446923639538	2316.67636009243	6_6125_1
32	Spectrogram 1	1	6131.01494566834	6131.30249228276	746.503200679804	2333.20449861256	6_6130_1
33	Spectrogram 1	1	6131.66712193853	6131.92971385146	680.390646599272	2415.84519121323	6_6130_2
34	Spectrogram 1	1	6134.72743038097	6134.97004177827	746.503200679804	2151.3949748911	6_6130_3
35	Spectrogram 1	1	6150.52102573473	6150.72893345501	597.749953998608	2217.50752897163	6_6150_1
36	Spectrogram 1	1	8075.41147309441	8075.72092432894	267.18718359595	1837.36034300857	6_8075_1
37	Spectrogram 1	1	8127.94797872823	8128.30605645125	382.88415323688	1986.11358968977	6_8125_1
38	Spectrogram 1	1	8131.54294438502	8131.83676627933	316.771599156349	2184.45125193136	6_8130_1
39	Spectrogram 1	1	8137.06225615537	8137.46931766269	201.074629515419	2531.54216085416	6_8135_1
40	Spectrogram 1	1	8221.79010412471	8222.0214478443	217.602768035552	2200.9793904515	6_8220_1
41	Spectrogram 1	1	8222.30804668871	8222.55484268819	333.299737676482	2019.16986673004	6_8220_2
42	Spectrogram 1	1	8223.02515955836	8223.19118059026	217.602768035552	1986.11358968977	6_8220_3
43	Spectrogram 1	1	8223.75878998465	8223.90039369838	201.074629515419	2184.45125193136	6_8220_4
44	Spectrogram 1	1	8231.66454938245	8231.93174496569	217.602768035552	2515.01402233402	6_8230_1
45	Spectrogram 1	1	8232.33801286394	8232.5911045656	201.074629515419	2366.26077565283	6_8230_2
46	Spectrogram 1	1	8233.31799978183	8233.58423397002	151.49021395502	2134.86683637097	6_8230_3
47	Spectrogram 1	1	9726.38878766019	9726.66796160186	763.031339199937	2316.67636009243	6_9725_1
48	Spectrogram 1	1	11131.5731447996	11131.9318272051	217.602768035552	4812.42527663249	6_11130_1
49	Spectrogram 1	1	11133.8003207015	11134.1368418646	267.18718359595	4812.42527663249	6_11130_2
50	Spectrogram 1	1	11138.068166435	11138.4386356983	234.130906555684	2564.59843789442	6_11135_1
51	Spectrogram 1	1	11139.9300353711	11140.2726898292	300.243460636216	2085.28242081057	6_11140_1
