Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation
1	Spectrogram 1	1	9067.40670178175	9067.9591802609	0.73649847131148	2.29447600677807	1692.0
2	Spectrogram 1	1	9099.12886852903	9099.60764069384	0.655564573365163	2.51704422613044	1693.0
3	Spectrogram 1	1	9099.82801675607	9100.32927244665	0.716264996824901	2.1730751598586	1694.0
4	Spectrogram 1	1	9100.6141604158	9101.13780062308	0.716264996824901	2.27424253229149	1695.0
5	Spectrogram 1	1	9127.52452825811	9128.00775411748	0.776965420284638	2.37540990472439	1696.0
6	Spectrogram 1	1	9128.26751069167	9128.78038339691	0.857899318230954	2.29447600677807	1697.0
7	Spectrogram 1	1	9129.08346257031	9129.5846293693	0.999533639637008	2.1730751598586	1698.0
8	Spectrogram 1	1	9580.72391459378	9581.34850919765	0.655564573365163	2.11237473639886	1699.0
9	Spectrogram 1	1	9581.79837490839	9582.4690518784	0.635331098878584	2.27424253229149	1700.0
10	Spectrogram 1	1	10210.0856912774	10210.3060093234	0.655564573365163	2.31470948126465	1701.0
11	Spectrogram 1	1	10210.7202481762	10210.9274046759	0.635331098878584	2.21354210883176	1702.0
12	Spectrogram 1	1	10280.383563926	10280.6027581399	0.817432369257796	2.19330863434518	1703.0
13	Spectrogram 1	1	10280.8851769646	10281.1188597308	0.857899318230954	2.1730751598586	1704.0
14	Spectrogram 1	1	10281.4082727116	10281.6632484381	0.817432369257796	2.1730751598586	1705.0
15	Spectrogram 1	1	10281.9758629479	10282.2375462878	0.817432369257796	2.19330863434518	1706.0
16	Spectrogram 1	1	10282.5558708789	10282.8082587937	0.817432369257796	2.13260821088544	1707.0
17	Spectrogram 1	1	10885.3251343036	10885.7838839142	0.534163726445688	2.41587685369755	1708.0
18	Spectrogram 1	1	10886.3474435634	10886.8503358935	0.554397200932268	2.80031286894255	1709.0
